;FR20013;FR20046;FR20062;FR20065;FR20061;FR20077;FR20037;FR20017;FR20048
08/05/2019;7.0;4.9;7.0;-1.0;-1.0;3.7;-1.0;-1.0;-1.0
09/05/2019;-1.0;3.8;6.0;-1.0;-1.0;2.8;-1.0;-1.0;-1.0
10/05/2019;7.1;3.6;7.4;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
11/05/2019;3.8;2.9;4.2;-1.0;-1.0;2.0;-1.0;-1.0;-1.0
12/05/2019;8.1;7.7;8.9;-1.0;-1.0;6.7;-1.0;-1.0;-1.0
13/05/2019;6.8;4.5;7.3;-1.0;-1.0;4.2;-1.0;-1.0;-1.0
14/05/2019;7.0;4.7;5.9;-1.0;-1.0;4.3;-1.0;-1.0;-1.0
15/05/2019;6.9;-1.0;4.9;-1.0;-1.0;3.7;-1.0;-1.0;-1.0
16/05/2019;10.1;-1.0;6.3;-1.0;-1.0;5.2;-1.0;-1.0;-1.0
17/05/2019;12.1;8.0;8.6;-1.0;-1.0;7.9;-1.0;-1.0;-1.0
18/05/2019;10.6;9.6;8.9;-1.0;-1.0;10.0;-1.0;-1.0;-1.0
19/05/2019;5.1;5.2;5.5;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
20/05/2019;10.4;8.1;10.6;-1.0;-1.0;7.2;-1.0;-1.0;-1.0
21/05/2019;11.6;12.2;13.7;-1.0;-1.0;10.4;-1.0;-1.0;-1.0
22/05/2019;8.3;6.4;7.1;-1.0;-1.0;6.1;-1.0;-1.0;-1.0
23/05/2019;9.6;4.7;5.2;-1.0;-1.0;5.6;-1.0;-1.0;-1.0
24/05/2019;11.2;6.5;8.1;-1.0;-1.0;6.0;-1.0;-1.0;-1.0
25/05/2019;9.5;5.8;7.3;-1.0;-1.0;5.4;-1.0;-1.0;-1.0
26/05/2019;5.1;2.8;3.2;-1.0;-1.0;2.4;-1.0;-1.0;-1.0
27/05/2019;6.4;3.5;4.7;-1.0;-1.0;3.1;-1.0;-1.0;-1.0
28/05/2019;5.2;2.5;3.4;-1.0;-1.0;2.4;-1.0;-1.0;-1.0
29/05/2019;5.9;3.1;3.9;-1.0;-1.0;2.6;-1.0;-1.0;-1.0
30/05/2019;5.3;3.1;3.5;-1.0;-1.0;3.4;-1.0;-1.0;-1.0
31/05/2019;8.7;3.9;4.9;-1.0;-1.0;3.7;-1.0;-1.0;-1.0
01/06/2019;9.5;7.7;7.6;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
02/06/2019;10.1;6.4;6.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/06/2019;11.8;6.0;7.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/06/2019;10.1;7.1;7.3;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
05/06/2019;7.9;4.3;5.1;-1.0;-1.0;4.5;-1.0;-1.0;-1.0
06/06/2019;6.8;2.8;3.5;-1.0;-1.0;2.7;-1.0;-1.0;-1.0
07/06/2019;5.7;3.1;3.7;-1.0;-1.0;3.4;-1.0;-1.0;-1.0
08/06/2019;7.0;3.8;4.1;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
09/06/2019;9.8;7.4;8.6;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
10/06/2019;8.9;6.0;7.0;-1.0;-1.0;5.1;-1.0;-1.0;-1.0
11/06/2019;9.5;4.5;6.2;-1.0;-1.0;4.6;-1.0;-1.0;-1.0
12/06/2019;5.9;2.3;3.4;-1.0;-1.0;2.6;-1.0;-1.0;-1.0
13/06/2019;6.6;4.1;4.2;-1.0;-1.0;3.7;-1.0;-1.0;-1.0
14/06/2019;12.5;7.0;7.9;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
15/06/2019;7.2;3.2;3.9;-1.0;-1.0;3.3;-1.0;-1.0;-1.0
16/06/2019;6.6;4.4;4.7;-1.0;-1.0;4.0;-1.0;-1.0;-1.0
17/06/2019;8.0;4.9;6.0;-1.0;-1.0;4.6;-1.0;-1.0;-1.0
18/06/2019;11.6;7.0;8.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/06/2019;8.3;5.2;6.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/06/2019;9.2;4.0;5.5;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
21/06/2019;6.2;3.7;4.5;-1.0;-1.0;3.3;-1.0;-1.0;-1.0
22/06/2019;7.0;4.2;4.7;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
23/06/2019;9.0;6.7;7.0;-1.0;-1.0;5.6;-1.0;-1.0;-1.0
24/06/2019;13.5;9.0;10.9;-1.0;-1.0;9.1;-1.0;-1.0;-1.0
25/06/2019;12.7;9.0;9.4;-1.0;-1.0;9.3;-1.0;-1.0;-1.0
26/06/2019;15.6;12.8;14.2;-1.0;-1.0;12.7;-1.0;-1.0;-1.0
27/06/2019;23.1;23.3;24.6;-1.0;-1.0;20.9;-1.0;-1.0;-1.0
28/06/2019;22.5;18.4;20.6;-1.0;-1.0;16.0;-1.0;-1.0;-1.0
29/06/2019;12.4;8.7;8.9;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
30/06/2019;16.8;17.9;18.8;-1.0;-1.0;14.5;-1.0;-1.0;-1.0
01/07/2019;15.6;11.5;13.5;-1.0;-1.0;11.3;-1.0;-1.0;-1.0
02/07/2019;10.0;7.2;7.3;-1.0;-1.0;5.7;-1.0;-1.0;-1.0
03/07/2019;13.0;8.1;9.6;-1.0;-1.0;7.5;-1.0;-1.0;-1.0
04/07/2019;13.3;8.5;10.1;-1.0;-1.0;8.3;-1.0;-1.0;-1.0
05/07/2019;18.3;12.6;14.5;-1.0;-1.0;11.2;-1.0;-1.0;-1.0
06/07/2019;13.1;11.7;13.2;-1.0;-1.0;9.1;-1.0;-1.0;-1.0
07/07/2019;12.3;9.2;10.3;-1.0;-1.0;7.3;-1.0;-1.0;-1.0
08/07/2019;12.4;7.1;8.6;-1.0;-1.0;6.6;-1.0;-1.0;-1.0
09/07/2019;9.3;5.5;6.6;-1.0;-1.0;5.0;-1.0;-1.0;-1.0
10/07/2019;6.1;3.7;4.5;-1.0;-1.0;3.4;-1.0;-1.0;-1.0
11/07/2019;10.1;5.6;6.7;-1.0;-1.0;5.2;-1.0;-1.0;-1.0
12/07/2019;10.9;7.2;9.6;-1.0;-1.0;6.1;-1.0;-1.0;-1.0
13/07/2019;7.8;5.4;6.0;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
14/07/2019;7.3;5.2;5.8;-1.0;-1.0;4.6;-1.0;-1.0;-1.0
15/07/2019;8.0;5.3;6.2;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
16/07/2019;9.1;6.8;7.9;-1.0;-1.0;6.5;-1.0;-1.0;-1.0
17/07/2019;10.7;8.3;9.3;-1.0;-1.0;7.8;-1.0;-1.0;-1.0
18/07/2019;10.7;8.3;9.1;-1.0;-1.0;7.0;-1.0;-1.0;-1.0
19/07/2019;11.4;8.6;9.8;-1.0;-1.0;7.6;-1.0;-1.0;-1.0
20/07/2019;10.5;9.0;10.6;-1.0;-1.0;8.1;-1.0;-1.0;-1.0
21/07/2019;10.4;8.8;9.4;-1.0;-1.0;7.1;-1.0;-1.0;-1.0
22/07/2019;10.9;7.5;8.9;-1.0;-1.0;7.5;-1.0;-1.0;-1.0
23/07/2019;15.4;16.4;17.3;-1.0;-1.0;12.3;-1.0;-1.0;-1.0
24/07/2019;20.1;17.5;19.7;-1.0;-1.0;18.2;-1.0;-1.0;-1.0
25/07/2019;16.1;13.5;14.7;-1.0;-1.0;14.9;-1.0;-1.0;-1.0
26/07/2019;12.8;10.5;11.8;-1.0;-1.0;10.8;-1.0;-1.0;-1.0
27/07/2019;4.9;4.2;4.2;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
28/07/2019;3.2;3.5;3.9;-1.0;-1.0;3.2;-1.0;-1.0;-1.0
29/07/2019;7.8;5.6;5.8;-1.0;-1.0;5.3;-1.0;-1.0;-1.0
30/07/2019;7.1;5.5;5.8;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
31/07/2019;7.5;4.9;5.1;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
01/08/2019;6.3;5.2;5.6;-1.0;-1.0;4.5;-1.0;-1.0;-1.0
02/08/2019;6.6;6.1;5.4;-1.0;-1.0;4.5;-1.0;-1.0;-1.0
03/08/2019;8.8;6.0;6.7;-1.0;-1.0;5.5;-1.0;-1.0;-1.0
04/08/2019;8.0;6.5;6.9;-1.0;-1.0;5.0;-1.0;-1.0;-1.0
05/08/2019;13.3;10.0;11.2;-1.0;-1.0;8.0;-1.0;-1.0;-1.0
06/08/2019;10.9;11.3;12.5;-1.0;-1.0;10.0;-1.0;-1.0;-1.0
07/08/2019;-1.0;6.1;7.1;-1.0;-1.0;5.7;-1.0;-1.0;-1.0
08/08/2019;-1.0;4.8;5.6;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
09/08/2019;9.8;8.5;10.3;-1.0;-1.0;8.1;-1.0;-1.0;-1.0
10/08/2019;6.9;4.5;5.2;-1.0;-1.0;4.5;-1.0;-1.0;-1.0
11/08/2019;5.6;5.2;6.3;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
12/08/2019;6.0;7.6;5.1;-1.0;-1.0;3.8;-1.0;-1.0;-1.0
13/08/2019;3.1;3.0;3.2;-1.0;-1.0;3.1;-1.0;-1.0;-1.0
14/08/2019;4.6;3.6;3.6;-1.0;-1.0;2.8;-1.0;-1.0;-1.0
15/08/2019;5.0;3.6;4.1;-1.0;-1.0;3.2;-1.0;-1.0;-1.0
16/08/2019;4.8;4.7;4.9;-1.0;-1.0;4.0;-1.0;-1.0;-1.0
17/08/2019;6.5;5.5;6.8;-1.0;-1.0;5.5;-1.0;-1.0;-1.0
18/08/2019;7.5;7.6;8.6;-1.0;-1.0;7.0;-1.0;-1.0;-1.0
19/08/2019;3.8;3.6;4.1;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
20/08/2019;6.5;5.0;5.7;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
21/08/2019;6.3;4.0;4.7;-1.0;-1.0;3.3;-1.0;-1.0;-1.0
22/08/2019;7.8;5.0;5.6;-1.0;-1.0;4.9;-1.0;-1.0;-1.0
23/08/2019;9.5;8.6;8.4;-1.0;-1.0;6.8;-1.0;-1.0;-1.0
24/08/2019;11.8;12.6;12.6;-1.0;-1.0;9.3;-1.0;-1.0;-1.0
25/08/2019;11.3;10.8;11.9;-1.0;-1.0;9.2;-1.0;-1.0;-1.0
26/08/2019;11.0;9.9;11.7;-1.0;-1.0;8.2;-1.0;-1.0;-1.0
27/08/2019;13.8;13.0;15.8;-1.0;-1.0;12.8;-1.0;-1.0;-1.0
28/08/2019;14.2;12.8;16.8;-1.0;-1.0;14.4;-1.0;-1.0;-1.0
29/08/2019;13.2;12.8;15.0;-1.0;-1.0;12.0;-1.0;-1.0;-1.0
30/08/2019;13.3;11.8;11.9;-1.0;-1.0;9.9;-1.0;-1.0;-1.0
31/08/2019;9.4;10.2;11.0;-1.0;-1.0;9.0;-1.0;-1.0;-1.0
01/09/2019;5.5;5.6;5.9;-1.0;-1.0;4.9;-1.0;-1.0;-1.0
02/09/2019;5.9;3.5;4.2;-1.0;-1.0;3.3;-1.0;-1.0;-1.0
03/09/2019;6.0;4.1;5.2;-1.0;-1.0;4.4;-1.0;-1.0;-1.0
04/09/2019;7.1;6.8;7.4;-1.0;-1.0;5.5;-1.0;-1.0;-1.0
05/09/2019;4.4;4.3;4.7;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
06/09/2019;5.2;4.4;4.8;-1.0;-1.0;4.0;-1.0;-1.0;-1.0
07/09/2019;4.4;3.7;3.2;-1.0;-1.0;2.5;-1.0;-1.0;-1.0
08/09/2019;2.9;2.3;2.5;-1.0;-1.0;2.1;-1.0;-1.0;-1.0
09/09/2019;4.9;4.1;4.5;-1.0;-1.0;3.2;-1.0;-1.0;-1.0
10/09/2019;8.4;4.8;5.5;-1.0;-1.0;4.2;-1.0;-1.0;-1.0
11/09/2019;10.6;4.6;5.7;-1.0;-1.0;4.9;-1.0;-1.0;-1.0
12/09/2019;9.9;6.3;7.7;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
13/09/2019;8.7;5.7;6.7;-1.0;-1.0;4.2;-1.0;-1.0;-1.0
14/09/2019;7.8;6.8;6.3;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
15/09/2019;9.5;10.6;12.0;-1.0;-1.0;6.7;-1.0;-1.0;-1.0
16/09/2019;10.8;10.7;11.8;-1.0;-1.0;8.8;-1.0;-1.0;-1.0
17/09/2019;7.3;4.7;5.5;-1.0;-1.0;5.8;-1.0;-1.0;-1.0
18/09/2019;7.3;5.9;6.5;-1.0;-1.0;5.4;-1.0;-1.0;-1.0
19/09/2019;6.1;5.1;5.6;-1.0;-1.0;4.8;-1.0;-1.0;-1.0
20/09/2019;10.7;7.4;9.4;-1.0;-1.0;7.3;-1.0;-1.0;-1.0
21/09/2019;8.8;8.0;8.6;-1.0;-1.0;7.6;-1.0;-1.0;-1.0
22/09/2019;5.2;5.1;5.5;-1.0;-1.0;5.1;-1.0;-1.0;-1.0
23/09/2019;4.0;3.9;4.5;-1.0;-1.0;4.0;-1.0;-1.0;-1.0
24/09/2019;6.7;5.3;-1.0;-1.0;-1.0;5.0;-1.0;-1.0;-1.0
25/09/2019;5.5;4.0;-1.0;-1.0;-1.0;3.1;-1.0;-1.0;-1.0
26/09/2019;7.2;3.2;4.5;-1.0;-1.0;3.8;-1.0;-1.0;-1.0
27/09/2019;6.1;4.6;5.8;-1.0;-1.0;5.3;-1.0;-1.0;-1.0
28/09/2019;4.1;4.1;4.6;-1.0;-1.0;3.2;-1.0;-1.0;-1.0
29/09/2019;3.4;4.8;5.3;-1.0;-1.0;3.7;-1.0;-1.0;-1.0
30/09/2019;4.7;4.3;3.8;-1.0;-1.0;2.1;-1.0;-1.0;-1.0
01/10/2019;6.7;4.6;6.0;-1.0;-1.0;5.0;-1.0;-1.0;-1.0
02/10/2019;3.3;2.6;3.0;-1.0;-1.0;2.0;-1.0;-1.0;-1.0
03/10/2019;5.6;4.0;4.5;-1.0;-1.0;4.8;-1.0;-1.0;-1.0
04/10/2019;8.9;7.9;8.5;-1.0;-1.0;8.3;-1.0;-1.0;-1.0
05/10/2019;7.0;5.3;6.3;-1.0;-1.0;5.2;-1.0;-1.0;-1.0
06/10/2019;4.3;2.6;3.1;-1.0;-1.0;2.7;-1.0;-1.0;-1.0
07/10/2019;5.6;5.0;5.7;-1.0;-1.0;5.0;-1.0;-1.0;-1.0
08/10/2019;7.6;6.0;7.4;-1.0;-1.0;6.0;-1.0;-1.0;-1.0
09/10/2019;-1.0;4.5;5.4;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
10/10/2019;-1.0;6.4;6.9;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
11/10/2019;12.8;6.9;8.3;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
12/10/2019;9.5;6.4;7.3;-1.0;-1.0;5.8;-1.0;-1.0;-1.0
13/10/2019;11.3;6.3;7.0;-1.0;-1.0;6.1;-1.0;-1.0;-1.0
14/10/2019;17.2;10.1;11.9;-1.0;-1.0;9.5;-1.0;-1.0;-1.0
15/10/2019;8.5;4.7;4.9;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
16/10/2019;10.7;4.7;6.1;-1.0;-1.0;4.9;-1.0;-1.0;-1.0
17/10/2019;12.5;4.2;5.4;-1.0;-1.0;7.1;-1.0;-1.0;-1.0
18/10/2019;10.2;5.5;6.1;-1.0;-1.0;5.6;-1.0;-1.0;-1.0
19/10/2019;10.6;6.1;8.0;-1.0;-1.0;7.0;-1.0;-1.0;-1.0
20/10/2019;9.9;6.1;7.0;-1.0;-1.0;5.9;-1.0;-1.0;-1.0
21/10/2019;8.8;3.2;3.7;-1.0;-1.0;3.2;-1.0;-1.0;-1.0
22/10/2019;11.2;8.3;9.4;-1.0;-1.0;6.4;-1.0;-1.0;-1.0
23/10/2019;16.6;11.4;13.2;-1.0;-1.0;11.1;-1.0;-1.0;-1.0
24/10/2019;10.8;6.3;6.9;-1.0;-1.0;4.7;-1.0;-1.0;-1.0
25/10/2019;10.3;7.4;5.9;-1.0;-1.0;4.5;-1.0;-1.0;-1.0
26/10/2019;13.6;7.7;9.9;-1.0;-1.0;8.2;-1.0;-1.0;-1.0
27/10/2019;18.0;14.1;16.9;-1.0;-1.0;14.4;-1.0;-1.0;-1.0
28/10/2019;22.9;15.1;17.7;-1.0;-1.0;11.2;-1.0;-1.0;-1.0
29/10/2019;16.2;11.4;14.1;-1.0;-1.0;12.5;-1.0;-1.0;-1.0
30/10/2019;17.8;9.7;12.6;-1.0;-1.0;14.7;-1.0;-1.0;-1.0
31/10/2019;20.5;14.7;17.2;-1.0;-1.0;12.7;-1.0;-1.0;-1.0
01/11/2019;9.7;6.9;9.0;-1.0;-1.0;5.5;-1.0;-1.0;-1.0
02/11/2019;4.4;1.9;2.4;-1.0;-1.0;2.1;-1.0;-1.0;-1.0
03/11/2019;5.8;1.8;2.4;-1.0;-1.0;2.0;-1.0;-1.0;-1.0
04/11/2019;7.1;2.1;2.8;-1.0;-1.0;2.7;-1.0;-1.0;-1.0
05/11/2019;10.5;3.2;-1.0;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
06/11/2019;10.7;5.1;-1.0;-1.0;-1.0;5.5;-1.0;-1.0;-1.0
07/11/2019;14.0;7.2;8.1;-1.0;-1.0;8.1;-1.0;-1.0;-1.0
08/11/2019;17.7;11.5;12.9;-1.0;-1.0;12.1;-1.0;-1.0;-1.0
09/11/2019;15.0;11.7;10.4;-1.0;-1.0;11.0;-1.0;-1.0;-1.0
10/11/2019;10.5;6.3;5.9;-1.0;-1.0;8.8;-1.0;-1.0;-1.0
11/11/2019;15.1;12.6;12.0;-1.0;-1.0;9.0;-1.0;-1.0;-1.0
12/11/2019;16.3;10.4;9.4;-1.0;-1.0;9.2;-1.0;-1.0;-1.0
13/11/2019;15.2;-1.0;8.6;-1.0;-1.0;10.3;-1.0;-1.0;-1.0
14/11/2019;12.9;7.1;6.9;-1.0;-1.0;7.4;-1.0;-1.0;-1.0
15/11/2019;13.7;12.5;14.4;-1.0;-1.0;12.4;-1.0;-1.0;-1.0
16/11/2019;22.5;17.3;19.1;-1.0;-1.0;17.3;-1.0;-1.0;-1.0
17/11/2019;27.1;24.0;28.0;-1.0;-1.0;15.2;-1.0;-1.0;-1.0
18/11/2019;25.7;20.5;23.1;-1.0;-1.0;16.7;-1.0;-1.0;-1.0
19/11/2019;12.8;12.2;12.9;-1.0;-1.0;11.7;-1.0;-1.0;-1.0
20/11/2019;25.5;19.8;22.8;-1.0;-1.0;19.6;-1.0;-1.0;-1.0
21/11/2019;34.2;20.8;21.6;-1.0;-1.0;17.9;-1.0;-1.0;-1.0
22/11/2019;13.3;9.4;7.3;-1.0;-1.0;8.7;-1.0;-1.0;-1.0
23/11/2019;16.5;11.6;10.1;-1.0;-1.0;13.1;-1.0;-1.0;-1.0
24/11/2019;13.5;10.6;9.3;-1.0;-1.0;10.3;-1.0;-1.0;-1.0
25/11/2019;23.0;18.5;18.3;-1.0;-1.0;12.6;-1.0;-1.0;-1.0
26/11/2019;32.4;16.4;21.8;-1.0;-1.0;16.9;-1.0;-1.0;-1.0
27/11/2019;12.6;3.7;4.6;-1.0;-1.0;3.5;-1.0;-1.0;-1.0
28/11/2019;10.7;3.9;4.9;-1.0;-1.0;2.7;-1.0;-1.0;-1.0
29/11/2019;12.9;5.9;4.6;-1.0;-1.0;4.6;-1.0;-1.0;-1.0
30/11/2019;16.7;13.8;15.1;-1.0;-1.0;11.4;-1.0;-1.0;-1.0
01/12/2019;17.2;11.4;10.8;-1.0;-1.0;11.9;-1.0;-1.0;-1.0
02/12/2019;11.6;10.9;11.5;-1.0;-1.0;7.8;-1.0;-1.0;-1.0
03/12/2019;23.8;21.8;20.8;-1.0;-1.0;17.9;-1.0;-1.0;-1.0
04/12/2019;51.3;36.9;50.2;-1.0;-1.0;32.9;-1.0;-1.0;-1.0
05/12/2019;68.3;35.2;59.9;-1.0;-1.0;36.3;-1.0;-1.0;-1.0
06/12/2019;55.9;41.3;51.2;-1.0;-1.0;45.9;-1.0;-1.0;-1.0
07/12/2019;50.0;39.6;45.5;-1.0;-1.0;33.0;-1.0;-1.0;-1.0
08/12/2019;23.6;20.5;22.9;-1.0;-1.0;17.0;-1.0;-1.0;-1.0
09/12/2019;7.5;4.6;5.1;-1.0;-1.0;3.6;-1.0;-1.0;-1.0
10/12/2019;14.9;14.5;12.3;-1.0;-1.0;10.0;-1.0;-1.0;-1.0
11/12/2019;24.0;17.6;18.7;-1.0;-1.0;17.0;-1.0;-1.0;-1.0
12/12/2019;11.6;4.9;5.6;-1.0;-1.0;4.3;-1.0;-1.0;-1.0
13/12/2019;9.3;4.3;4.8;-1.0;-1.0;4.6;-1.0;-1.0;-1.0
14/12/2019;10.2;7.2;6.8;-1.0;-1.0;5.4;-1.0;-1.0;-1.0
15/12/2019;14.0;5.4;7.3;-1.0;-1.0;6.6;-1.0;-1.0;-1.0
16/12/2019;15.9;5.0;5.8;-1.0;-1.0;4.5;-1.0;-1.0;-1.0
17/12/2019;21.5;10.7;-1.0;-1.0;-1.0;11.2;-1.0;-1.0;-1.0
18/12/2019;26.2;15.6;-1.0;-1.0;-1.0;13.3;-1.0;-1.0;-1.0
19/12/2019;17.1;8.2;-1.0;-1.0;-1.0;6.8;-1.0;-1.0;-1.0
20/12/2019;13.4;4.8;4.0;-1.0;-1.0;4.9;-1.0;-1.0;-1.0
21/12/2019;11.2;4.2;4.5;-1.0;-1.0;4.0;-1.0;-1.0;-1.0
22/12/2019;5.6;3.1;2.7;-1.0;-1.0;2.3;-1.0;-1.0;-1.0
23/12/2019;12.0;8.4;7.9;-1.0;-1.0;8.0;-1.0;-1.0;-1.0
24/12/2019;22.7;15.9;15.6;-1.0;-1.0;10.7;-1.0;-1.0;-1.0
25/12/2019;27.7;13.8;19.3;-1.0;-1.0;12.0;-1.0;-1.0;-1.0
26/12/2019;24.3;16.8;19.3;-1.0;-1.0;14.1;-1.0;-1.0;-1.0
27/12/2019;19.5;12.3;12.9;-1.0;-1.0;7.5;-1.0;-1.0;-1.0
28/12/2019;10.2;8.6;9.1;-1.0;-1.0;6.9;-1.0;-1.0;-1.0
29/12/2019;19.9;19.1;22.1;-1.0;-1.0;19.1;-1.0;-1.0;-1.0
30/12/2019;32.9;32.7;35.1;-1.0;-1.0;28.5;-1.0;-1.0;-1.0
31/12/2019;46.1;42.5;54.1;-1.0;-1.0;29.0;-1.0;-1.0;-1.0
01/01/2020;33.7;23.4;37.0;-1.0;-1.0;21.9;-1.0;-1.0;-1.0
02/01/2020;26.5;26.8;32.6;-1.0;-1.0;23.5;-1.0;-1.0;-1.0
03/01/2020;42.3;36.3;38.3;-1.0;-1.0;28.1;-1.0;-1.0;-1.0
04/01/2020;24.2;20.8;20.1;-1.0;-1.0;12.5;-1.0;-1.0;-1.0
05/01/2020;14.1;14.8;11.8;-1.0;-1.0;9.5;-1.0;-1.0;-1.0
06/01/2020;33.1;38.3;35.8;-1.0;-1.0;23.2;-1.0;-1.0;-1.0
07/01/2020;29.3;27.3;25.3;-1.0;-1.0;22.2;-1.0;-1.0;-1.0
08/01/2020;26.8;25.4;25.1;-1.0;-1.0;20.7;-1.0;-1.0;-1.0
09/01/2020;20.2;14.2;16.0;-1.0;-1.0;14.6;-1.0;-1.0;-1.0
10/01/2020;11.4;4.7;4.9;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
11/01/2020;9.2;8.1;8.8;-1.0;-1.0;5.4;-1.0;-1.0;-1.0
12/01/2020;25.3;26.8;25.5;-1.0;-1.0;18.2;-1.0;-1.0;-1.0
13/01/2020;35.1;26.7;33.5;-1.0;-1.0;29.2;-1.0;-1.0;-1.0
14/01/2020;12.9;5.2;7.0;-1.0;-1.0;8.2;-1.0;-1.0;-1.0
15/01/2020;7.9;4.1;5.6;-1.0;-1.0;6.2;-1.0;-1.0;-1.0
16/01/2020;14.6;8.1;10.0;-1.0;-1.0;12.4;-1.0;-1.0;-1.0
17/01/2020;11.2;6.8;6.7;-1.0;-1.0;6.6;-1.0;-1.0;-1.0
18/01/2020;10.2;8.3;6.3;-1.0;-1.0;5.9;-1.0;-1.0;-1.0
19/01/2020;8.2;7.8;8.8;-1.0;-1.0;6.0;-1.0;-1.0;-1.0
20/01/2020;13.8;10.3;11.6;-1.0;-1.0;9.0;-1.0;-1.0;-1.0
21/01/2020;26.3;29.7;24.3;-1.0;-1.0;23.0;-1.0;-1.0;-1.0
22/01/2020;46.2;46.5;52.6;-1.0;-1.0;38.7;-1.0;-1.0;-1.0
23/01/2020;56.4;52.9;65.3;-1.0;-1.0;49.3;-1.0;-1.0;-1.0
24/01/2020;87.5;58.8;78.4;-1.0;-1.0;55.6;-1.0;-1.0;-1.0
25/01/2020;59.4;51.7;61.7;-1.0;-1.0;59.6;-1.0;-1.0;-1.0
26/01/2020;25.6;18.9;20.8;-1.0;-1.0;28.4;-1.0;-1.0;-1.0
27/01/2020;16.3;12.6;15.9;-1.0;-1.0;11.9;-1.0;-1.0;-1.0
28/01/2020;9.2;4.9;5.7;-1.0;-1.0;3.9;-1.0;-1.0;-1.0
29/01/2020;14.4;9.0;9.6;-1.0;-1.0;6.3;-1.0;-1.0;-1.0
30/01/2020;20.1;13.2;17.9;-1.0;-1.0;10.9;-1.0;-1.0;-1.0
31/01/2020;25.1;17.4;18.3;-1.0;-1.0;16.7;-1.0;-1.0;-1.0
01/02/2020;19.6;13.8;17.9;-1.0;-1.0;12.2;-1.0;-1.0;-1.0
02/02/2020;20.1;15.5;14.2;-1.0;-1.0;10.1;-1.0;-1.0;-1.0
03/02/2020;29.6;21.4;20.0;-1.0;-1.0;15.4;16.8;-1.0;-1.0
04/02/2020;9.5;4.0;5.0;-1.0;-1.0;3.5;4.2;-1.0;-1.0
05/02/2020;8.4;5.0;5.8;-1.0;-1.0;4.0;5.1;-1.0;-1.0
06/02/2020;20.6;18.3;18.2;-1.0;-1.0;14.4;22.3;-1.0;-1.0
07/02/2020;29.6;24.0;25.8;-1.0;-1.0;21.5;24.5;-1.0;-1.0
08/02/2020;18.5;13.5;14.0;-1.0;-1.0;13.8;13.7;-1.0;-1.0
09/02/2020;9.6;9.2;7.9;-1.0;-1.0;6.4;7.5;-1.0;-1.0
10/02/2020;9.0;7.8;8.6;-1.0;-1.0;6.8;7.6;-1.0;-1.0
11/02/2020;12.4;6.5;6.3;-1.0;-1.0;5.9;7.6;-1.0;-1.0
12/02/2020;16.4;12.6;9.7;-1.0;-1.0;9.2;10.8;-1.0;-1.0
13/02/2020;14.6;11.5;11.5;-1.0;-1.0;8.5;10.0;-1.0;-1.0
14/02/2020;10.4;7.8;5.8;-1.0;-1.0;6.1;6.8;-1.0;-1.0
15/02/2020;13.5;12.4;10.8;-1.0;-1.0;9.8;10.4;-1.0;-1.0
16/02/2020;7.6;6.2;6.8;-1.0;-1.0;5.0;6.7;-1.0;-1.0
17/02/2020;10.9;7.3;7.9;-1.0;-1.0;7.3;11.0;-1.0;-1.0
18/02/2020;18.5;13.5;12.9;-1.0;-1.0;8.3;13.2;-1.0;-1.0
19/02/2020;15.1;13.2;11.9;-1.0;-1.0;6.7;12.1;-1.0;-1.0
20/02/2020;18.0;18.3;15.9;-1.0;-1.0;14.4;14.3;-1.0;-1.0
21/02/2020;15.5;8.1;7.9;-1.0;-1.0;8.0;9.5;-1.0;-1.0
