;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077
04/12/2018;-1.0;91.3;-1.0;69.4;-1.0;-1.0;122.7;-1.0;29.5;-1.0;-1.0;115.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;68.9;83.7;-1.0;48.8;-1.0;131.3;212.6;90.4;-1.0;28.7
05/12/2018;-1.0;79.4;-1.0;90.5;-1.0;-1.0;156.0;-1.0;49.5;-1.0;-1.0;151.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;70.1;92.5;-1.0;79.8;-1.0;176.3;250.7;-1.0;-1.0;69.4
06/12/2018;-1.0;93.9;-1.0;42.1;-1.0;-1.0;132.3;-1.0;41.4;-1.0;-1.0;209.2;-1.0;-1.0;-1.0;-1.0;7.0;-1.0;80.5;39.3;-1.0;78.8;-1.0;169.4;201.2;-1.0;-1.0;63.1
07/12/2018;-1.0;19.7;-1.0;20.9;-1.0;-1.0;53.2;-1.0;11.8;-1.0;-1.0;82.9;-1.0;-1.0;-1.0;-1.0;2.3;-1.0;20.9;18.2;-1.0;21.0;-1.0;135.4;70.8;-1.0;-1.0;21.6
08/12/2018;-1.0;5.2;-1.0;4.3;-1.0;-1.0;33.0;-1.0;2.3;-1.0;-1.0;48.5;-1.0;-1.0;-1.0;-1.0;-1.2;-1.0;6.0;4.9;-1.0;6.2;-1.0;48.2;40.2;-1.0;-1.0;2.7
09/12/2018;-1.0;0.1;-1.0;0.7;-1.0;-1.0;3.5;-1.0;0.5;-1.0;-1.0;18.6;-1.0;-1.0;-1.0;-1.0;-2.0;-1.0;5.1;0.2;-1.0;0.4;-1.0;21.2;5.1;-1.0;-1.0;0.1
10/12/2018;-1.0;4.0;-1.0;19.0;-1.0;-1.0;21.4;-1.0;4.8;-1.0;-1.0;58.2;-1.0;-1.0;-1.0;-1.0;-1.3;-1.0;16.3;5.4;-1.0;2.6;-1.0;52.5;82.0;-1.0;-1.0;4.0
11/12/2018;-1.0;5.1;-1.0;13.2;-1.0;-1.0;2.8;-1.0;2.9;-1.0;-1.0;79.3;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;13.2;1.1;-1.0;1.6;-1.0;49.3;100.2;-1.0;-1.0;9.1
12/12/2018;-1.0;35.0;-1.0;15.8;-1.0;-1.0;32.6;-1.0;23.0;-1.0;-1.0;114.9;-1.0;-1.0;-1.0;-1.0;0.3;-1.0;-1.0;3.2;-1.0;14.5;-1.0;97.2;128.3;34.5;-1.0;16.4
13/12/2018;-1.0;20.1;-1.0;9.7;-1.0;-1.0;29.8;-1.0;5.7;-1.0;-1.0;128.4;-1.0;-1.0;-1.0;-1.0;-1.2;-1.0;26.3;3.2;-1.0;14.7;-1.0;74.9;131.3;23.4;-1.0;10.1
14/12/2018;-1.0;18.4;-1.0;17.3;-1.0;-1.0;5.9;-1.0;13.3;-1.0;-1.0;108.6;-1.0;-1.0;-1.0;-1.0;1.7;-1.0;25.4;5.8;-1.0;7.3;-1.0;83.5;127.4;25.1;-1.0;15.2
15/12/2018;-1.0;7.6;-1.0;3.7;-1.0;-1.0;40.7;-1.0;2.2;-1.0;-1.0;62.1;-1.0;-1.0;-1.0;-1.0;-1.3;-1.0;5.7;3.0;-1.0;5.6;-1.0;62.0;52.9;16.3;-1.0;7.5
16/12/2018;-1.0;16.8;-1.0;10.4;-1.0;-1.0;55.3;-1.0;8.2;-1.0;-1.0;62.8;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;13.8;11.2;-1.0;12.6;-1.0;51.8;67.8;27.6;-1.0;23.3
17/12/2018;-1.0;46.0;-1.0;78.7;-1.0;-1.0;150.5;-1.0;28.4;-1.0;-1.0;110.8;-1.0;-1.0;-1.0;-1.0;16.6;-1.0;59.4;76.8;-1.0;47.7;-1.0;111.1;237.6;60.9;-1.0;36.7
18/12/2018;-1.0;43.1;-1.0;48.6;-1.0;-1.0;76.2;-1.0;13.9;-1.0;-1.0;86.3;-1.0;-1.0;-1.0;-1.0;16.5;-1.0;26.8;37.8;-1.0;45.1;-1.0;86.2;100.3;57.6;-1.0;25.5
19/12/2018;-1.0;16.2;-1.0;7.8;-1.0;-1.0;56.8;-1.0;3.3;-1.0;-1.0;99.8;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;7.3;6.0;-1.0;9.9;-1.0;69.6;103.0;25.7;-1.0;23.7
20/12/2018;-1.0;19.7;-1.0;8.0;-1.0;-1.0;45.4;-1.0;4.7;-1.0;-1.0;131.1;-1.0;-1.0;-1.0;-1.0;2.3;-1.0;5.4;15.1;-1.0;17.3;-1.0;90.9;96.3;39.8;-1.0;28.3
21/12/2018;-1.0;3.1;-1.0;0.9;-1.0;-1.0;11.9;-1.0;1.1;-1.0;-1.0;38.2;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;-0.9;0.5;-1.0;1.9;-1.0;51.7;7.0;16.3;-1.0;3.9
22/12/2018;-1.0;41.2;-1.0;19.0;-1.0;-1.0;80.9;-1.0;25.9;-1.0;-1.0;113.4;-1.0;-1.0;-1.0;-1.0;4.1;-1.0;49.0;20.8;-1.0;41.6;-1.0;96.5;103.2;62.3;-1.0;20.1
23/12/2018;-1.0;87.1;-1.0;19.4;-1.0;-1.0;90.7;-1.0;39.5;-1.0;-1.0;149.5;-1.0;-1.0;-1.0;-1.0;11.4;-1.0;55.3;28.6;-1.0;68.9;-1.0;109.5;120.0;94.1;-1.0;41.2
24/12/2018;-1.0;34.4;-1.0;9.0;-1.0;-1.0;18.9;-1.0;18.6;-1.0;-1.0;74.7;-1.0;-1.0;-1.0;-1.0;2.4;-1.0;29.9;8.8;-1.0;18.9;-1.0;44.3;48.2;33.6;-1.0;1.4
25/12/2018;-1.0;3.2;-1.0;1.2;-1.0;-1.0;2.5;-1.0;2.3;-1.0;-1.0;42.3;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;6.2;0.5;-1.0;0.8;-1.0;18.7;40.5;8.1;-1.0;1.0
26/12/2018;-1.0;13.5;-1.0;20.0;-1.0;-1.0;45.2;-1.0;8.8;-1.0;-1.0;51.1;-1.0;-1.0;-1.0;-1.0;1.1;-1.0;12.6;4.4;-1.0;10.5;-1.0;42.8;84.7;22.8;-1.0;3.8
27/12/2018;-1.0;32.9;-1.0;18.0;-1.0;-1.0;81.3;-1.0;13.3;-1.0;-1.0;103.9;-1.0;-1.0;-1.0;-1.0;16.0;-1.0;22.0;32.0;-1.0;37.7;-1.0;87.1;108.5;46.8;-1.0;13.6
28/12/2018;-1.0;50.0;-1.0;37.0;-1.0;-1.0;41.0;-1.0;32.3;-1.0;-1.0;91.8;-1.0;-1.0;-1.0;-1.0;20.4;-1.0;52.2;31.9;-1.0;40.8;-1.0;102.1;121.6;57.0;-1.0;33.2
29/12/2018;-1.0;5.6;-1.0;1.9;-1.0;-1.0;1.2;-1.0;1.6;-1.0;-1.0;64.0;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;7.5;0.7;-1.0;1.4;-1.0;21.1;51.9;9.5;-1.0;2.2
30/12/2018;-1.0;4.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;2.0;-1.0;-1.0;34.8;-1.0;-1.0;-1.0;-1.0;-0.3;-1.0;8.0;0.8;-1.0;0.9;-1.0;18.7;43.6;11.4;-1.0;3.2
31/12/2018;-1.0;4.2;-1.0;1.9;-1.0;-1.0;2.0;-1.0;1.5;-1.0;-1.0;32.0;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;11.5;0.7;-1.0;1.9;-1.0;33.5;46.0;11.9;-1.0;3.8
01/01/2019;-1.0;2.6;-1.0;0.4;-1.0;-1.0;0.2;-1.0;0.8;-1.0;-1.0;34.7;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;6.3;0.6;-1.0;0.6;-1.0;20.4;36.5;8.3;-1.0;0.9
02/01/2019;-1.0;2.7;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;0.8;-1.0;-1.0;41.5;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;3.3;0.5;-1.0;0.9;-1.0;25.0;38.2;6.9;-1.0;0.8
03/01/2019;-1.0;6.6;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;1.1;-1.0;-1.0;42.9;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;4.3;0.8;-1.0;0.9;-1.0;28.5;45.4;8.8;-1.0;1.4
04/01/2019;-1.0;5.6;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.7;-1.0;-1.0;55.0;-1.0;-1.0;-1.0;-1.0;0.2;-1.0;7.9;1.2;-1.0;1.2;-1.0;29.3;69.2;10.9;-1.0;5.8
05/01/2019;-1.0;3.5;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;1.5;-1.0;-1.0;32.1;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;6.9;0.9;-1.0;0.8;-1.0;33.4;41.4;8.5;-1.0;1.5
06/01/2019;-1.0;2.5;-1.0;-1.0;-1.0;-1.0;0.3;-1.0;0.7;-1.0;-1.0;27.0;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;5.9;0.6;-1.0;0.4;-1.0;32.9;32.3;9.2;-1.0;0.6
07/01/2019;-1.0;5.6;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;1.0;-1.0;-1.0;57.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;11.0;1.1;-1.0;1.8;-1.0;42.8;72.3;13.1;-1.0;3.5
08/01/2019;-1.0;33.7;-1.0;-1.0;-1.0;-1.0;74.2;-1.0;15.4;-1.0;-1.0;139.2;-1.0;-1.0;-1.0;-1.0;4.2;-1.0;35.9;13.8;-1.0;26.3;-1.0;114.9;150.7;44.0;-1.0;32.8
09/01/2019;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;0.9;-1.0;-1.0;32.6;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;10.2;0.9;-1.0;1.4;-1.0;45.7;76.6;9.7;-1.0;2.3
10/01/2019;-1.0;4.5;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;1.2;-1.0;-1.0;46.1;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;6.1;1.1;-1.0;1.3;-1.0;35.0;54.5;10.2;-1.0;2.8
11/01/2019;-1.0;6.8;-1.0;-1.0;-1.0;-1.0;3.9;-1.0;1.4;-1.0;-1.0;57.8;-1.0;-1.0;-1.0;-1.0;0.3;-1.0;12.2;1.6;-1.0;2.4;-1.0;38.8;84.6;14.9;-1.0;3.9
12/01/2019;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;21.7;-1.0;6.7;-1.0;-1.0;75.3;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;16.2;7.6;-1.0;5.3;-1.0;62.9;89.3;20.8;-1.0;10.4
13/01/2019;-1.0;29.8;-1.0;-1.0;-1.0;-1.0;49.7;-1.0;7.6;-1.0;-1.0;95.0;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;23.3;7.5;-1.0;24.4;-1.0;64.9;91.8;38.0;-1.0;6.2
14/01/2019;-1.0;9.8;-1.0;-1.0;-1.0;-1.0;6.5;-1.0;2.5;-1.0;-1.0;62.4;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;17.1;2.9;-1.0;2.2;-1.0;58.9;107.2;14.1;-1.0;3.5
15/01/2019;-1.0;20.5;-1.0;-1.0;-1.0;-1.0;39.9;-1.0;20.8;-1.0;-1.0;90.7;-1.0;-1.0;-1.0;-1.0;9.1;-1.0;39.3;34.4;-1.0;14.9;-1.0;44.3;147.8;32.5;-1.0;31.8
16/01/2019;-1.0;16.8;-1.0;-1.0;-1.0;-1.0;58.3;-1.0;15.2;-1.0;-1.0;74.1;-1.0;-1.0;-1.0;-1.0;18.7;-1.0;11.1;44.8;-1.0;20.3;-1.0;105.8;85.6;37.4;-1.0;26.4
17/01/2019;-1.0;15.5;-1.0;-1.0;-1.0;-1.0;37.1;-1.0;5.2;-1.0;-1.0;75.9;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;20.8;20.1;-1.0;6.6;-1.0;41.7;97.2;27.2;-1.0;8.4
18/01/2019;-1.0;7.7;-1.0;-1.0;-1.0;-1.0;6.7;-1.0;8.3;-1.0;-1.0;76.9;-1.0;-1.0;-1.0;-1.0;2.5;-1.0;14.3;6.7;-1.0;2.6;-1.0;58.3;113.6;15.8;-1.0;10.4
19/01/2019;-1.0;53.4;-1.0;-1.0;-1.0;-1.0;76.1;-1.0;25.4;-1.0;-1.0;99.8;-1.0;-1.0;-1.0;-1.0;6.5;-1.0;58.3;39.7;-1.0;41.9;-1.0;85.1;148.2;56.8;-1.0;21.9
20/01/2019;-1.0;50.1;-1.0;-1.0;-1.0;-1.0;46.4;-1.0;25.8;-1.0;-1.0;83.0;-1.0;-1.0;-1.0;-1.0;4.3;-1.0;50.8;27.6;-1.0;31.7;-1.0;92.1;107.0;56.8;-1.0;22.0
21/01/2019;-1.0;8.8;-1.0;-1.0;-1.0;-1.0;2.1;-1.0;2.9;-1.0;-1.0;80.5;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;10.5;1.5;-1.0;2.5;-1.0;49.0;84.4;15.9;-1.0;7.5
22/01/2019;-1.0;16.3;-1.0;-1.0;-1.0;-1.0;48.2;-1.0;11.7;-1.0;-1.0;105.3;-1.0;-1.0;-1.0;-1.0;5.7;-1.0;19.0;7.9;-1.0;12.1;-1.0;61.8;103.2;26.9;-1.0;16.0
23/01/2019;-1.0;11.9;-1.0;-1.0;-1.0;-1.0;37.4;-1.0;6.1;-1.0;-1.0;87.6;-1.0;-1.0;-1.0;-1.0;4.3;-1.0;8.3;12.0;-1.0;10.2;-1.0;36.0;105.1;23.6;-1.0;9.7
24/01/2019;-1.0;5.6;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.3;-1.0;-1.0;64.5;-1.0;-1.0;-1.0;-1.0;0.4;-1.0;7.8;1.7;-1.0;1.8;-1.0;12.8;70.7;14.1;-1.0;5.1
25/01/2019;-1.0;7.2;-1.0;-1.0;-1.0;-1.0;9.3;-1.0;3.3;-1.0;-1.0;80.1;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;12.7;2.2;-1.0;2.0;-1.0;13.1;100.7;16.5;-1.0;7.3
26/01/2019;-1.0;38.7;-1.0;-1.0;-1.0;-1.0;68.7;-1.0;16.5;-1.0;-1.0;109.7;-1.0;-1.0;-1.0;-1.0;2.7;-1.0;37.5;12.2;-1.0;29.9;-1.0;49.3;119.9;47.7;-1.0;32.0
27/01/2019;-1.0;13.3;-1.0;-1.0;-1.0;-1.0;18.9;-1.0;1.3;-1.0;-1.0;24.3;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;7.0;4.4;-1.0;9.7;-1.0;25.3;15.8;16.6;-1.0;7.2
28/01/2019;-1.0;13.4;-1.0;-1.0;-1.0;-1.0;33.3;-1.0;4.9;-1.0;-1.0;64.6;-1.0;-1.0;-1.0;-1.0;2.4;-1.0;13.1;15.3;-1.0;12.0;-1.0;24.2;95.1;29.4;-1.0;4.4
29/01/2019;-1.0;20.7;-1.0;-1.0;-1.0;-1.0;60.3;-1.0;10.1;-1.0;-1.0;68.0;-1.0;-1.0;-1.0;-1.0;6.6;-1.0;16.2;32.0;-1.0;10.7;-1.0;20.5;70.9;30.6;-1.0;16.0
30/01/2019;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;29.4;-1.0;1.5;-1.0;-1.0;41.2;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.2;1.1;-1.0;1.5;-1.0;13.1;22.8;13.3;-1.0;2.9
31/01/2019;-1.0;4.2;-1.0;-1.0;-1.0;-1.0;20.5;-1.0;1.2;-1.0;-1.0;50.3;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;-0.6;2.5;-1.0;2.1;-1.0;16.7;17.2;12.6;-1.0;7.4
01/02/2019;-1.0;17.4;-1.0;-1.0;-1.0;-1.0;59.7;-1.0;2.7;-1.0;-1.0;131.9;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;13.6;4.4;-1.0;12.2;-1.0;28.9;123.2;24.3;-1.0;8.8
02/02/2019;-1.0;10.4;-1.0;-1.0;-1.0;-1.0;10.1;-1.0;4.6;-1.0;-1.0;37.2;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;19.6;9.6;-1.0;2.9;-1.0;22.8;68.2;14.1;-1.0;2.4
03/02/2019;-1.0;1.7;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;0.7;-1.0;-1.0;16.5;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;4.2;0.7;-1.0;0.4;-1.0;13.0;24.5;7.6;-1.0;0.4
04/02/2019;-1.0;14.9;-1.0;-1.0;-1.0;-1.0;20.5;-1.0;13.1;-1.0;-1.0;92.4;-1.0;-1.0;-1.0;-1.0;3.4;-1.0;27.8;7.3;-1.0;8.5;-1.0;34.9;122.9;24.5;-1.0;11.7
05/02/2019;-1.0;49.0;-1.0;-1.0;-1.0;-1.0;77.3;-1.0;24.7;-1.0;-1.0;96.2;-1.0;-1.0;-1.0;-1.0;21.1;-1.0;63.9;55.6;-1.0;37.2;-1.0;39.9;183.1;62.6;-1.0;23.3
06/02/2019;-1.0;73.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;44.4;-1.0;-1.0;140.4;-1.0;-1.0;-1.0;-1.0;25.7;-1.0;70.1;57.7;-1.0;80.9;-1.0;81.4;203.6;102.1;-1.0;38.4
07/02/2019;-1.0;71.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;38.1;-1.0;-1.0;157.1;-1.0;-1.0;-1.0;-1.0;14.4;-1.0;-1.0;65.7;-1.0;68.6;-1.0;91.1;212.7;92.9;-1.0;56.1
08/02/2019;-1.0;69.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;15.0;-1.0;-1.0;137.2;-1.0;-1.0;-1.0;-1.0;8.2;-1.0;-1.0;48.2;-1.0;63.6;-1.0;102.7;177.8;79.4;-1.0;39.8
09/02/2019;-1.0;3.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.7;-1.0;-1.0;44.1;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;3.6;-1.0;3.5;-1.0;39.5;18.2;23.5;-1.0;6.8
10/02/2019;-1.0;0.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;-1.0;0.4;-1.0;0.6;-1.0;42.2;2.9;7.9;-1.0;0.4
11/02/2019;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.5;-1.0;-1.0;64.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;8.3;-1.0;2.3;-1.0;16.4;108.5;16.1;-1.0;1.1
12/02/2019;-1.0;6.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;9.1;-1.0;-1.0;69.3;-1.0;-1.0;-1.0;-1.0;0.3;-1.0;17.5;1.5;-1.0;2.1;-1.0;23.1;85.8;18.4;-1.0;12.2
13/02/2019;-1.0;45.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;27.4;-1.0;-1.0;103.9;-1.0;-1.0;-1.0;-1.0;2.6;-1.0;40.8;40.7;-1.0;26.8;-1.0;49.2;154.8;44.4;-1.0;15.3
14/02/2019;-1.0;83.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;41.2;-1.0;-1.0;129.0;-1.0;-1.0;-1.0;-1.0;31.5;-1.0;67.0;117.4;-1.0;91.8;-1.0;98.7;270.0;129.1;-1.0;41.7
15/02/2019;-1.0;92.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;58.7;-1.0;-1.0;130.4;-1.0;-1.0;-1.0;-1.0;25.1;-1.0;-1.0;145.2;-1.0;112.7;-1.0;168.3;319.3;170.2;-1.0;44.6
16/02/2019;-1.0;22.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;12.7;-1.0;-1.0;60.8;-1.0;-1.0;-1.0;-1.0;19.9;-1.0;-1.0;83.9;-1.0;20.3;-1.0;99.2;186.3;39.9;-1.0;14.8
17/02/2019;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;-1.0;28.8;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;6.2;-1.0;5.1;-1.0;40.3;72.9;17.9;-1.0;2.3
18/02/2019;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;-1.0;37.7;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;0.7;-1.0;1.9;-1.0;101.1;29.7;13.1;-1.0;6.3
19/02/2019;-1.0;30.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;16.5;-1.0;-1.0;63.4;-1.0;-1.0;-1.0;-1.0;6.7;-1.0;28.5;61.1;-1.0;21.6;-1.0;68.8;147.8;61.4;-1.0;13.1
20/02/2019;-1.0;50.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;44.9;-1.0;-1.0;93.6;-1.0;-1.0;-1.0;-1.0;14.7;-1.0;34.1;75.6;-1.0;39.8;-1.0;141.9;208.7;87.2;-1.0;21.0
21/02/2019;-1.0;48.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;35.5;-1.0;-1.0;92.9;-1.0;-1.0;-1.0;-1.0;14.7;-1.0;47.2;35.0;-1.0;39.9;-1.0;135.8;158.5;69.8;-1.0;18.8
22/02/2019;-1.0;7.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;-1.0;53.7;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;18.9;1.2;-1.0;1.7;-1.0;29.9;51.6;17.6;-1.0;8.0
23/02/2019;-1.0;7.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;4.1;-1.0;-1.0;44.5;-1.0;-1.0;-1.0;-1.0;1.1;-1.0;11.7;22.6;-1.0;4.4;-1.0;36.0;104.1;21.9;-1.0;2.9
24/02/2019;-1.0;15.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.7;-1.0;-1.0;42.9;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;18.0;13.1;-1.0;9.3;-1.0;69.2;85.8;22.7;-1.0;3.5
25/02/2019;-1.0;34.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;28.4;-1.0;-1.0;89.8;-1.0;-1.0;-1.0;-1.0;10.3;-1.0;34.5;31.9;-1.0;27.9;-1.0;118.6;139.5;66.4;-1.0;17.1
26/02/2019;-1.0;44.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;21.8;-1.0;-1.0;96.0;-1.0;-1.0;-1.0;-1.0;15.4;-1.0;47.5;35.0;-1.0;36.5;-1.0;120.1;135.9;70.9;-1.0;18.9
27/02/2019;-1.0;51.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;25.9;-1.0;-1.0;84.6;-1.0;-1.0;-1.0;-1.0;11.7;-1.0;63.1;52.8;-1.0;51.7;-1.0;134.4;175.4;88.7;-1.0;15.2
28/02/2019;-1.0;29.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;27.7;-1.0;-1.0;71.2;-1.0;-1.0;-1.0;-1.0;7.7;-1.0;47.3;41.1;-1.0;42.4;-1.0;123.3;150.3;60.2;-1.0;16.0
01/03/2019;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;7.3;-1.0;-1.0;45.4;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;4.8;13.7;-1.0;2.2;-1.0;39.3;80.1;22.2;-1.0;0.7
02/03/2019;-1.0;16.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;7.7;-1.0;-1.0;70.5;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;16.5;21.2;-1.0;12.3;-1.0;73.4;106.8;30.1;-1.0;9.3
03/03/2019;-1.0;11.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.1;-1.0;-1.0;39.0;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;9.8;13.0;-1.0;14.2;-1.0;64.1;54.7;23.9;-1.0;7.8
04/03/2019;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;-1.0;26.1;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;0.8;1.8;-1.0;1.0;-1.0;59.6;5.5;10.1;-1.0;1.0
05/03/2019;-1.0;7.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;7.7;-1.0;-1.0;67.7;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;2.4;15.2;-1.0;7.3;-1.0;63.8;74.1;21.2;-1.0;8.0
06/03/2019;-1.0;0.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;15.0;-1.0;-1.0;-1.0;-1.0;-0.9;-1.0;0.0;2.6;-1.0;0.7;-1.0;139.9;6.6;6.5;-1.0;0.8
07/03/2019;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;33.0;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;1.0;4.1;-1.0;2.1;-1.0;94.8;17.3;12.4;-1.0;1.2
08/03/2019;-1.0;7.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.2;-1.0;-1.0;83.8;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;7.3;8.7;-1.0;5.9;-1.0;80.4;51.2;23.2;-1.0;6.0
09/03/2019;-1.0;9.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;3.3;-1.0;-1.0;74.1;-1.0;-1.0;-1.0;-1.0;-0.5;-1.0;4.3;8.5;-1.0;9.0;-1.0;59.6;52.2;19.6;-1.0;6.4
10/03/2019;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;13.7;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;2.1;7.0;-1.0;1.4;-1.0;40.4;12.8;9.6;-1.0;1.2
11/03/2019;-1.0;1.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;-1.0;30.2;-1.0;-1.0;-1.0;-1.0;-0.5;-1.0;5.4;3.3;-1.0;1.1;-1.0;29.4;38.3;8.4;-1.0;0.7
12/03/2019;-1.0;8.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;5.1;-1.0;-1.0;50.5;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;3.6;-1.0;-1.0;8.0;-1.0;94.2;64.6;20.5;-1.0;9.8
13/03/2019;-1.0;2.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;3.9;-1.0;-1.0;44.1;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;4.4;4.7;-1.0;1.7;-1.0;51.5;51.6;13.0;-1.0;1.6
14/03/2019;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.4;-1.0;-1.0;73.3;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;1.4;4.8;-1.0;3.7;-1.0;45.3;55.5;17.2;-1.0;4.4
15/03/2019;-1.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.8;-1.0;-1.0;113.0;-1.0;-1.0;-1.0;-1.0;0.3;-1.0;11.9;13.3;-1.0;7.0;-1.0;86.2;105.4;23.4;-1.0;2.6
