;FR20030;FR20026;FR20017;FR20002;FR20013;FR20045;FR20029;FR20049;FR20019;FR20038;FR20020;FR20008;FR20033;FR20037;FR20003;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077
08/04/2000;28.0;-1.0;55.0;77.0;104.0;30.0;34.0;17.0;78.0;43.0;61.0;84.0;33.0;45.0;81.0;47.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/04/2000;14.0;-1.0;33.0;67.0;75.0;30.0;25.0;11.0;64.0;27.0;49.0;62.0;23.0;31.0;61.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/04/2000;23.0;-1.0;60.0;85.0;95.0;47.0;37.0;12.0;95.0;34.0;70.0;85.0;33.0;47.0;93.0;49.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/04/2000;19.0;-1.0;57.0;80.0;95.0;42.0;34.0;12.0;86.0;39.0;65.0;87.0;28.0;39.0;89.0;52.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/04/2000;14.0;-1.0;24.0;58.0;46.0;46.0;31.0;9.0;73.0;21.0;32.0;52.0;20.0;26.0;64.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/04/2000;10.0;-1.0;44.0;69.0;70.0;35.0;31.0;8.0;77.0;22.0;45.0;83.0;19.0;31.0;81.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/04/2000;5.0;-1.0;26.0;55.0;59.0;20.0;20.0;11.0;64.0;14.0;20.0;52.0;14.0;30.0;57.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/04/2000;8.0;-1.0;28.0;61.0;60.0;24.0;25.0;8.0;56.0;18.0;32.0;61.0;17.0;27.0;57.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/04/2000;4.0;-1.0;17.0;53.0;49.0;17.0;17.0;9.0;44.0;14.0;23.0;47.0;13.0;13.0;43.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/04/2000;18.0;-1.0;54.0;81.0;95.0;35.0;37.0;10.0;-1.0;35.0;65.0;88.0;23.0;38.0;80.0;46.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/04/2000;25.0;-1.0;53.0;82.0;88.0;40.0;40.0;9.0;90.0;45.0;60.0;76.0;28.0;39.0;83.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/04/2000;18.0;-1.0;31.0;64.0;79.0;50.0;37.0;8.0;53.0;28.0;51.0;59.0;28.0;26.0;69.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/04/2000;32.0;-1.0;77.0;100.0;105.0;42.0;45.0;18.0;102.0;51.0;76.0;97.0;38.0;50.0;99.0;67.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/04/2000;26.0;-1.0;56.0;74.0;96.0;44.0;42.0;14.0;78.0;55.0;65.0;71.0;34.0;49.0;87.0;41.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/04/2000;4.0;-1.0;20.0;53.0;53.0;12.0;15.0;15.0;51.0;-1.0;22.0;55.0;13.0;12.0;43.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/04/2000;8.0;-1.0;26.0;53.0;53.0;24.0;22.0;9.0;56.0;21.0;37.0;49.0;18.0;23.0;50.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/04/2000;10.0;-1.0;24.0;41.0;56.0;21.0;20.0;10.0;47.0;21.0;37.0;42.0;19.0;23.0;43.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/04/2000;12.0;-1.0;41.0;55.0;68.0;21.0;23.0;15.0;68.0;28.0;44.0;67.0;22.0;28.0;67.0;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/04/2000;6.0;-1.0;32.0;60.0;63.0;25.0;26.0;13.0;63.0;16.0;48.0;63.0;16.0;24.0;67.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/04/2000;22.0;-1.0;51.0;66.0;78.0;50.0;40.0;18.0;70.0;35.0;65.0;80.0;30.0;44.0;84.0;49.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/04/2000;15.0;-1.0;47.0;64.0;92.0;43.0;34.0;11.0;76.0;31.0;72.0;81.0;24.0;43.0;81.0;46.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/04/2000;19.0;-1.0;35.0;46.0;78.0;31.0;29.0;10.0;52.0;30.0;60.0;49.0;26.0;30.0;54.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/04/2000;14.0;-1.0;38.0;54.0;74.0;24.0;27.0;13.0;58.0;29.0;54.0;61.0;22.0;32.0;59.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/05/2000;16.0;-1.0;30.0;50.0;79.0;33.0;32.0;14.0;47.0;33.0;46.0;48.0;25.0;37.0;57.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/05/2000;23.0;-1.0;48.0;57.0;99.0;54.0;46.0;16.0;45.0;34.0;55.0;70.0;27.0;41.0;72.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/05/2000;22.0;-1.0;62.0;75.0;106.0;49.0;47.0;15.0;77.0;41.0;66.0;88.0;33.0;54.0;93.0;58.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/05/2000;14.0;-1.0;43.0;66.0;100.0;39.0;31.0;19.0;73.0;25.0;46.0;83.0;20.0;30.0;86.0;44.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/05/2000;9.0;-1.0;55.0;76.0;108.0;41.0;27.0;19.0;83.0;26.0;61.0;88.0;18.0;33.0;71.0;52.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/05/2000;23.0;-1.0;47.0;69.0;71.0;41.0;39.0;14.0;69.0;37.0;54.0;59.0;38.0;47.0;68.0;42.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/05/2000;12.0;-1.0;31.0;58.0;64.0;33.0;25.0;14.0;60.0;18.0;39.0;54.0;21.0;24.0;48.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/05/2000;8.0;-1.0;25.0;54.0;64.0;38.0;23.0;14.0;55.0;16.0;32.0;54.0;18.0;25.0;47.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/05/2000;20.0;-1.0;58.0;73.0;104.0;54.0;38.0;15.0;80.0;33.0;-1.0;72.0;33.0;45.0;78.0;47.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/05/2000;19.0;-1.0;52.0;75.0;103.0;53.0;39.0;-1.0;84.0;31.0;57.0;78.0;31.0;44.0;77.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/05/2000;11.0;-1.0;39.0;66.0;80.0;26.0;30.0;-1.0;73.0;24.0;42.0;75.0;25.0;31.0;66.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/05/2000;23.0;-1.0;41.0;59.0;101.0;47.0;43.0;12.0;70.0;38.0;53.0;66.0;35.0;44.0;68.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/05/2000;19.0;-1.0;35.0;61.0;65.0;37.0;38.0;-1.0;46.0;-1.0;38.0;52.0;28.0;36.0;54.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/05/2000;16.0;-1.0;29.0;49.0;75.0;24.0;29.0;-1.0;56.0;-1.0;44.0;51.0;22.0;30.0;50.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/05/2000;14.0;-1.0;-1.0;73.0;107.0;28.0;33.0;-1.0;84.0;-1.0;49.0;94.0;26.0;33.0;77.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/05/2000;7.0;-1.0;42.0;81.0;94.0;30.0;28.0;-1.0;76.0;34.0;38.0;91.0;17.0;27.0;73.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/05/2000;15.0;-1.0;46.0;73.0;96.0;52.0;39.0;10.0;71.0;42.0;57.0;66.0;29.0;35.0;69.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/05/2000;16.0;-1.0;30.0;62.0;83.0;44.0;34.0;11.0;45.0;27.0;36.0;56.0;27.0;30.0;60.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/05/2000;14.0;-1.0;25.0;65.0;86.0;41.0;32.0;9.0;43.0;23.0;37.0;56.0;23.0;26.0;58.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/05/2000;12.0;-1.0;21.0;47.0;78.0;33.0;28.0;9.0;39.0;20.0;44.0;52.0;23.0;24.0;50.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/05/2000;12.0;-1.0;16.0;52.0;49.0;21.0;23.0;9.0;51.0;20.0;38.0;41.0;17.0;19.0;45.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/05/2000;15.0;-1.0;26.0;49.0;76.0;36.0;31.0;9.0;35.0;25.0;40.0;52.0;24.0;23.0;51.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/05/2000;22.0;-1.0;30.0;56.0;89.0;37.0;38.0;11.0;59.0;31.0;51.0;64.0;27.0;38.0;67.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/05/2000;29.0;-1.0;56.0;92.0;115.0;43.0;45.0;15.0;97.0;47.0;85.0;99.0;34.0;51.0;100.0;64.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/05/2000;23.0;-1.0;52.0;74.0;82.0;66.0;53.0;11.0;90.0;-1.0;83.0;81.0;35.0;51.0;87.0;55.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/05/2000;15.0;-1.0;34.0;67.0;80.0;33.0;30.0;13.0;69.0;-1.0;38.0;70.0;25.0;27.0;70.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/05/2000;7.0;-1.0;19.0;55.0;84.0;19.0;21.0;10.0;58.0;20.0;37.0;56.0;17.0;21.0;45.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/05/2000;7.0;-1.0;18.0;44.0;42.0;17.0;19.0;9.0;45.0;23.0;31.0;44.0;17.0;20.0;40.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/05/2000;13.0;-1.0;20.0;46.0;75.0;40.0;29.0;10.0;43.0;30.0;39.0;53.0;21.0;27.0;56.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/05/2000;16.0;-1.0;35.0;-1.0;56.0;40.0;36.0;10.0;73.0;30.0;42.0;65.0;27.0;39.0;61.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/05/2000;12.0;-1.0;-1.0;51.0;72.0;41.0;31.0;9.0;62.0;26.0;50.0;56.0;22.0;28.0;58.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/06/2000;15.0;-1.0;-1.0;61.0;76.0;22.0;28.0;14.0;68.0;29.0;57.0;61.0;22.0;30.0;57.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/06/2000;10.0;-1.0;-1.0;69.0;84.0;30.0;27.0;19.0;73.0;31.0;43.0;81.0;20.0;31.0;73.0;41.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/06/2000;4.0;-1.0;-1.0;56.0;65.0;19.0;17.0;18.0;53.0;22.0;37.0;67.0;15.0;19.0;47.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/06/2000;5.0;-1.0;-1.0;56.0;72.0;24.0;23.0;17.0;52.0;20.0;34.0;58.0;15.0;19.0;40.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/06/2000;15.0;-1.0;-1.0;-1.0;75.0;48.0;38.0;14.0;69.0;31.0;53.0;63.0;25.0;36.0;66.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/06/2000;16.0;-1.0;-1.0;-1.0;72.0;43.0;32.0;11.0;38.0;25.0;49.0;54.0;26.0;29.0;48.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/06/2000;11.0;-1.0;26.0;40.0;76.0;35.0;31.0;15.0;32.0;21.0;41.0;37.0;23.0;20.0;47.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/06/2000;14.0;-1.0;42.0;84.0;87.0;35.0;30.0;22.0;67.0;21.0;42.0;71.0;23.0;32.0;67.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/06/2000;3.0;-1.0;30.0;74.0;76.0;29.0;21.0;17.0;-1.0;13.0;32.0;58.0;14.0;14.0;62.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/06/2000;8.0;-1.0;26.0;51.0;67.0;26.0;26.0;15.0;-1.0;18.0;36.0;39.0;21.0;-1.0;40.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/06/2000;6.0;-1.0;16.0;40.0;30.0;24.0;18.0;9.0;-1.0;11.0;27.0;26.0;16.0;-1.0;26.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/06/2000;6.0;-1.0;20.0;29.0;51.0;21.0;24.0;12.0;-1.0;15.0;28.0;24.0;19.0;-1.0;26.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/06/2000;12.0;-1.0;39.0;56.0;80.0;46.0;41.0;13.0;-1.0;21.0;47.0;52.0;26.0;-1.0;53.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/06/2000;13.0;-1.0;37.0;53.0;-1.0;43.0;49.0;15.0;31.0;20.0;45.0;44.0;27.0;31.0;50.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/06/2000;11.0;-1.0;33.0;42.0;-1.0;41.0;52.0;17.0;26.0;19.0;45.0;37.0;23.0;28.0;45.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/06/2000;11.0;-1.0;29.0;42.0;-1.0;35.0;52.0;19.0;23.0;14.0;38.0;34.0;25.0;26.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/06/2000;11.0;-1.0;28.0;46.0;-1.0;43.0;50.0;22.0;24.0;-1.0;36.0;41.0;22.0;30.0;-1.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/06/2000;11.0;-1.0;30.0;63.0;-1.0;31.0;43.0;22.0;47.0;-1.0;38.0;52.0;19.0;30.0;-1.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/06/2000;5.0;-1.0;40.0;66.0;-1.0;28.0;41.0;-1.0;57.0;-1.0;41.0;65.0;15.0;23.0;-1.0;42.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/06/2000;5.0;-1.0;40.0;70.0;-1.0;31.0;43.0;-1.0;59.0;-1.0;40.0;71.0;15.0;21.0;40.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/06/2000;12.0;-1.0;50.0;74.0;-1.0;29.0;49.0;15.0;66.0;-1.0;51.0;61.0;20.0;29.0;-1.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/06/2000;18.0;-1.0;40.0;55.0;-1.0;41.0;55.0;10.0;50.0;-1.0;56.0;41.0;29.0;38.0;47.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/06/2000;14.0;-1.0;27.0;57.0;-1.0;46.0;49.0;9.0;32.0;-1.0;45.0;39.0;24.0;24.0;43.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/06/2000;9.0;-1.0;17.0;50.0;-1.0;34.0;43.0;8.0;26.0;-1.0;36.0;26.0;18.0;19.0;31.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/06/2000;6.0;-1.0;15.0;33.0;-1.0;24.0;38.0;8.0;19.0;-1.0;29.0;26.0;16.0;12.0;28.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/06/2000;15.0;-1.0;30.0;46.0;-1.0;39.0;50.0;11.0;27.0;-1.0;40.0;34.0;25.0;32.0;42.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/06/2000;21.0;-1.0;48.0;68.0;-1.0;45.0;45.0;14.0;56.0;-1.0;57.0;52.0;32.0;39.0;63.0;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/06/2000;26.0;-1.0;52.0;71.0;-1.0;55.0;51.0;11.0;55.0;-1.0;68.0;59.0;35.0;41.0;55.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/06/2000;18.0;-1.0;41.0;53.0;-1.0;62.0;43.0;14.0;42.0;-1.0;56.0;59.0;31.0;40.0;63.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/06/2000;27.0;72.0;45.0;68.0;106.0;50.0;50.0;13.0;59.0;-1.0;62.0;71.0;34.0;52.0;66.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/07/2000;12.0;50.0;35.0;67.0;55.0;40.0;32.0;13.0;55.0;-1.0;47.0;61.0;23.0;31.0;60.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/07/2000;1.0;35.0;19.0;51.0;44.0;22.0;17.0;12.0;39.0;-1.0;30.0;44.0;12.0;12.0;36.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/07/2000;15.0;57.0;34.0;60.0;94.0;37.0;34.0;11.0;49.0;-1.0;45.0;49.0;23.0;26.0;47.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/07/2000;14.0;30.0;23.0;60.0;43.0;48.0;41.0;9.0;51.0;-1.0;36.0;36.0;21.0;25.0;-1.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/07/2000;23.0;48.0;31.0;62.0;60.0;37.0;40.0;10.0;57.0;-1.0;52.0;50.0;24.0;36.0;-1.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/07/2000;23.0;58.0;44.0;71.0;75.0;35.0;37.0;16.0;67.0;-1.0;48.0;70.0;18.0;35.0;76.0;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/07/2000;19.0;36.0;35.0;75.0;62.0;45.0;37.0;12.0;53.0;-1.0;41.0;50.0;15.0;26.0;70.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/07/2000;12.0;31.0;19.0;50.0;44.0;31.0;26.0;11.0;22.0;-1.0;31.0;36.0;10.0;14.0;42.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/07/2000;12.0;31.0;19.0;46.0;37.0;32.0;22.0;8.0;45.0;-1.0;33.0;37.0;9.0;19.0;37.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/07/2000;11.0;34.0;30.0;52.0;39.0;34.0;23.0;7.0;45.0;-1.0;34.0;48.0;11.0;24.0;50.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/07/2000;16.0;28.0;19.0;58.0;40.0;42.0;32.0;7.0;31.0;-1.0;26.0;33.0;14.0;20.0;51.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/07/2000;20.0;40.0;31.0;50.0;44.0;44.0;26.0;8.0;37.0;-1.0;46.0;43.0;16.0;29.0;56.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/07/2000;23.0;41.0;47.0;70.0;61.0;42.0;20.0;8.0;71.0;-1.0;54.0;53.0;21.0;29.0;66.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/07/2000;11.0;36.0;20.0;42.0;45.0;25.0;12.0;6.0;35.0;-1.0;36.0;31.0;10.0;17.0;38.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/07/2000;15.0;39.0;24.0;47.0;55.0;36.0;14.0;8.0;28.0;-1.0;35.0;35.0;13.0;19.0;41.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/07/2000;13.0;28.0;16.0;33.0;46.0;28.0;13.0;6.0;19.0;-1.0;31.0;30.0;11.0;18.0;29.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/07/2000;19.0;45.0;29.0;39.0;75.0;42.0;23.0;10.0;33.0;-1.0;41.0;39.0;17.0;31.0;49.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/07/2000;24.0;53.0;37.0;45.0;83.0;57.0;28.0;14.0;37.0;-1.0;46.0;52.0;21.0;41.0;57.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/07/2000;19.0;50.0;31.0;42.0;82.0;47.0;26.0;17.0;29.0;-1.0;43.0;40.0;20.0;32.0;47.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/07/2000;18.0;43.0;30.0;40.0;74.0;41.0;24.0;16.0;28.0;-1.0;40.0;38.0;19.0;27.0;45.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
