;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur;moyenne;q1;mediane;q3;d10
21/07/2013;11.0;2.0;-1.0;3.0;-1.0;0.0;7.0;-1.0;1.0;1.0;-1.0;40.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;3.0;1.0;2.0;0.0;26.0;1.0;-1.0;-1.0;-1.0;-1.0;5.24;0;0;0;0;0
22/07/2013;28.0;6.0;-1.0;4.0;-1.0;0.0;18.0;-1.0;7.0;6.0;-1.0;82.0;-1.0;-1.0;-1.0;4.0;1.0;-1.0;3.0;-1.0;6.0;2.0;33.0;12.0;-1.0;-1.0;-1.0;-1.0;11.12;0;0;0;0;0
23/07/2013;28.0;7.0;-1.0;4.0;-1.0;0.0;18.0;-1.0;3.0;3.0;-1.0;77.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;2.0;-1.0;4.0;2.0;22.0;13.0;-1.0;-1.0;-1.0;-1.0;12.85;0;1;0;0;0
24/07/2013;17.0;6.0;-1.0;3.0;-1.0;0.0;11.0;-1.0;3.0;4.0;-1.0;85.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;5.0;-1.0;3.0;1.0;22.0;6.0;-1.0;-1.0;-1.0;-1.0;8.05;0;0;0;0;0
25/07/2013;23.0;7.0;-1.0;5.0;-1.0;0.0;14.0;-1.0;9.0;8.0;-1.0;82.0;-1.0;-1.0;-1.0;4.0;1.0;-1.0;2.0;-1.0;5.0;3.0;28.0;17.0;-1.0;-1.0;-1.0;-1.0;11.19;0;0;0;0;0
26/07/2013;20.0;6.0;-1.0;2.0;-1.0;0.0;12.0;-1.0;1.0;3.0;-1.0;70.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;0.0;3.0;0.0;12.0;4.0;-1.0;-1.0;-1.0;-1.0;8.07;0;0;0;0;0
27/07/2013;11.0;3.0;-1.0;2.0;-1.0;0.0;7.0;-1.0;0.0;0.0;-1.0;29.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;3.0;1.0;-1.0;-1.0;-1.0;-1.0;5.1;0;0;0;0;0
28/07/2013;7.0;3.0;-1.0;2.0;-1.0;0.0;4.0;-1.0;1.0;2.0;-1.0;33.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;1.0;0.0;4.0;0.0;-1.0;-1.0;-1.0;-1.0;4.76;0;0;0;0;0
29/07/2013;26.0;8.0;-1.0;13.0;-1.0;0.0;19.0;-1.0;5.0;7.0;-1.0;81.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;8.0;2.0;3.0;2.0;42.0;12.0;-1.0;-1.0;-1.0;-1.0;11.01;0;0;0;0;0
30/07/2013;28.0;8.0;-1.0;13.0;-1.0;-1.0;7.0;-1.0;5.0;18.0;-1.0;72.0;-1.0;-1.0;-1.0;3.0;2.0;-1.0;8.0;3.0;6.0;2.0;34.0;22.0;-1.0;-1.0;-1.0;-1.0;12.47;0;1;0;0;0
31/07/2013;31.0;11.0;-1.0;10.0;-1.0;-1.0;13.0;-1.0;6.0;13.0;-1.0;86.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;12.0;5.0;8.0;3.0;60.0;26.0;-1.0;-1.0;-1.0;-1.0;15.18;0;1;0;0;0
01/08/2013;34.0;9.0;-1.0;8.0;-1.0;-1.0;22.0;-1.0;12.0;11.0;-1.0;53.0;-1.0;-1.0;-1.0;7.0;1.0;-1.0;3.0;8.0;10.0;4.0;40.0;26.0;-1.0;-1.0;-1.0;-1.0;16.36;0;1;0;0;0
02/08/2013;23.0;4.0;-1.0;1.0;-1.0;-1.0;12.0;-1.0;1.0;1.0;-1.0;57.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;0.0;3.0;1.0;11.0;16.0;-1.0;-1.0;-1.0;-1.0;9.09;0;0;0;0;0
03/08/2013;12.0;2.0;-1.0;2.0;-1.0;-1.0;1.0;-1.0;1.0;4.0;-1.0;37.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;2.0;0.0;2.0;0.0;8.0;3.0;-1.0;-1.0;-1.0;-1.0;5.29;0;0;0;0;0
04/08/2013;6.0;2.0;-1.0;1.0;-1.0;-1.0;1.0;-1.0;1.0;1.0;-1.0;39.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;-1.0;0.0;4.0;1.0;-1.0;-1.0;-1.0;-1.0;2.93;0;0;0;0;0
05/08/2013;27.0;5.0;-1.0;3.0;-1.0;-1.0;16.0;-1.0;4.0;5.0;-1.0;48.0;-1.0;-1.0;-1.0;2.0;1.0;-1.0;1.0;3.0;-1.0;2.0;21.0;13.0;-1.0;-1.0;-1.0;-1.0;10.12;0;0;0;0;0
06/08/2013;18.0;4.0;-1.0;3.0;-1.0;-1.0;7.0;-1.0;1.0;3.0;-1.0;65.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;2.0;0.0;3.0;0.0;7.0;10.0;-1.0;-1.0;-1.0;-1.0;8.54;0;0;0;0;0
07/08/2013;24.0;7.0;-1.0;10.0;-1.0;-1.0;21.0;-1.0;2.0;3.0;-1.0;77.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;3.0;1.0;5.0;2.0;41.0;9.0;-1.0;-1.0;-1.0;-1.0;9.6;0;0;0;0;0
08/08/2013;18.0;8.0;-1.0;-1.0;-1.0;-1.0;4.0;-1.0;3.0;3.0;-1.0;66.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;7.0;1.0;4.0;1.0;14.0;9.0;-1.0;-1.0;-1.0;-1.0;7.27;0;0;0;0;0
09/08/2013;19.0;4.0;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;2.0;5.0;-1.0;63.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;5.0;1.0;4.0;1.0;15.0;7.0;-1.0;-1.0;-1.0;-1.0;7.42;0;0;0;0;0
10/08/2013;12.0;3.0;-1.0;2.0;-1.0;1.0;1.0;-1.0;2.0;2.0;-1.0;40.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;3.0;0.0;3.0;1.0;9.0;5.0;-1.0;-1.0;-1.0;-1.0;5.05;0;0;0;0;0
11/08/2013;6.0;2.0;-1.0;2.0;-1.0;1.0;1.0;-1.0;1.0;1.0;-1.0;32.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;2.0;0.0;10.0;1.0;-1.0;-1.0;-1.0;-1.0;3.03;0;0;0;0;0
12/08/2013;26.0;-1.0;-1.0;7.0;-1.0;1.0;15.0;-1.0;3.0;7.0;-1.0;64.0;-1.0;-1.0;-1.0;4.0;2.0;-1.0;4.0;2.0;6.0;7.0;37.0;9.0;-1.0;-1.0;-1.0;-1.0;11.88;0;1;0;0;0
13/08/2013;12.0;-1.0;-1.0;3.0;-1.0;1.0;0.0;-1.0;1.0;2.0;-1.0;51.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;9.0;0.0;2.0;0.0;4.0;11.0;-1.0;-1.0;-1.0;-1.0;10.89;0;0;0;0;0
14/08/2013;14.0;3.0;-1.0;3.0;-1.0;1.0;0.0;-1.0;1.0;2.0;-1.0;41.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;3.0;0.0;3.0;0.0;4.0;6.0;-1.0;-1.0;-1.0;-1.0;7.46;0;0;0;0;0
15/08/2013;7.0;2.0;-1.0;1.0;-1.0;1.0;2.0;-1.0;1.0;1.0;-1.0;31.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;2.0;0.0;19.0;4.0;-1.0;-1.0;-1.0;-1.0;4.44;0;0;0;0;0
16/08/2013;29.0;4.0;-1.0;8.0;-1.0;1.0;15.0;-1.0;5.0;4.0;-1.0;42.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;2.0;3.0;4.0;2.0;38.0;7.0;-1.0;-1.0;-1.0;-1.0;9.19;0;0;0;0;0
17/08/2013;25.0;3.0;-1.0;5.0;-1.0;1.0;3.0;-1.0;1.0;3.0;-1.0;30.0;-1.0;-1.0;-1.0;0.0;1.0;-1.0;2.0;0.0;4.0;1.0;27.0;3.0;-1.0;-1.0;-1.0;-1.0;7.91;0;0;0;0;0
18/08/2013;20.0;3.0;-1.0;1.0;-1.0;1.0;7.0;-1.0;2.0;1.0;-1.0;35.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;3.0;1.0;15.0;1.0;-1.0;-1.0;-1.0;-1.0;6.38;0;0;0;0;0
19/08/2013;32.0;4.0;-1.0;3.0;-1.0;1.0;6.0;-1.0;3.0;6.0;-1.0;42.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;1.0;5.0;1.0;9.0;13.0;-1.0;-1.0;-1.0;-1.0;9.7;0;0;0;0;0
20/08/2013;18.0;3.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;5.0;-1.0;40.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;2.0;0.0;2.0;0.0;5.0;4.0;-1.0;-1.0;-1.0;-1.0;8.12;0;0;0;0;0
21/08/2013;20.0;3.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;2.0;4.0;-1.0;58.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;0.0;2.0;0.0;13.0;14.0;-1.0;-1.0;-1.0;-1.0;8.94;0;0;0;0;0
22/08/2013;35.0;8.0;-1.0;7.0;-1.0;1.0;15.0;-1.0;4.0;4.0;-1.0;63.0;-1.0;-1.0;-1.0;4.0;1.0;-1.0;3.0;5.0;5.0;5.0;50.0;22.0;-1.0;-1.0;-1.0;-1.0;14.94;0;1;0;0;0
23/08/2013;48.0;8.0;-1.0;3.0;-1.0;1.0;14.0;-1.0;4.0;9.0;-1.0;57.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;2.0;6.0;1.0;58.0;12.0;-1.0;-1.0;-1.0;-1.0;14.26;0;1;0;0;0
24/08/2013;18.0;4.0;-1.0;1.0;-1.0;1.0;10.0;-1.0;2.0;3.0;-1.0;38.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;1.0;4.0;0.0;19.0;2.0;-1.0;-1.0;-1.0;-1.0;8.08;0;0;0;0;0
25/08/2013;17.0;3.0;-1.0;1.0;-1.0;1.0;1.0;-1.0;1.0;1.0;-1.0;26.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;1.0;0.0;20.0;1.0;-1.0;-1.0;-1.0;-1.0;6.6;0;0;0;0;0
26/08/2013;25.0;5.0;-1.0;6.0;-1.0;1.0;2.0;-1.0;4.0;6.0;-1.0;62.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;4.0;-1.0;4.0;1.0;14.0;5.0;-1.0;-1.0;-1.0;-1.0;7.25;0;0;0;0;0
27/08/2013;67.0;18.0;-1.0;20.0;-1.0;1.0;27.0;-1.0;9.0;7.0;-1.0;79.0;-1.0;-1.0;-1.0;6.0;2.0;-1.0;8.0;-1.0;9.0;7.0;55.0;34.0;-1.0;-1.0;-1.0;-1.0;26.46;0;1;1;0;0
28/08/2013;37.0;6.0;-1.0;6.0;-1.0;1.0;2.0;-1.0;3.0;3.0;-1.0;60.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;5.0;-1.0;5.0;2.0;19.0;12.0;-1.0;-1.0;-1.0;-1.0;11.12;0;0;0;0;0
29/08/2013;20.0;7.0;-1.0;6.0;-1.0;1.0;4.0;-1.0;3.0;9.0;-1.0;76.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;7.0;0.0;7.0;2.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;7.57;0;0;0;0;0
30/08/2013;28.0;9.0;-1.0;20.0;-1.0;1.0;6.0;-1.0;3.0;12.0;-1.0;72.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;7.0;4.0;9.0;2.0;58.0;-1.0;-1.0;-1.0;-1.0;-1.0;10.62;0;0;0;0;0
31/08/2013;16.0;4.0;-1.0;4.0;-1.0;1.0;1.0;-1.0;1.0;2.0;-1.0;36.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;2.0;1.0;3.0;0.0;29.0;1.0;-1.0;-1.0;-1.0;-1.0;6.76;0;0;0;0;0
01/09/2013;8.0;3.0;-1.0;0.0;-1.0;1.0;0.0;-1.0;1.0;3.0;-1.0;25.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;1.0;0.0;6.0;0.0;-1.0;-1.0;-1.0;-1.0;5.37;0;0;0;0;0
02/09/2013;34.0;5.0;-1.0;5.0;-1.0;1.0;1.0;-1.0;2.0;5.0;-1.0;65.0;-1.0;-1.0;-1.0;0.0;1.0;-1.0;4.0;0.0;2.0;1.0;9.0;12.0;-1.0;-1.0;-1.0;-1.0;11.94;0;1;0;0;0
03/09/2013;48.0;18.0;-1.0;16.0;-1.0;1.0;23.0;-1.0;8.0;10.0;-1.0;91.0;-1.0;-1.0;-1.0;10.0;1.0;-1.0;13.0;-1.0;12.0;9.0;75.0;39.0;-1.0;-1.0;-1.0;-1.0;25.19;0;1;1;0;0
04/09/2013;69.0;12.0;-1.0;8.0;-1.0;1.0;37.0;-1.0;15.0;10.0;-1.0;91.0;-1.0;-1.0;-1.0;11.0;4.0;-1.0;9.0;-1.0;11.0;6.0;65.0;74.0;-1.0;-1.0;-1.0;-1.0;34.36;1;1;1;0;0
05/09/2013;61.0;8.0;-1.0;12.0;-1.0;1.0;-1.0;-1.0;6.0;7.0;-1.0;74.0;-1.0;-1.0;-1.0;3.0;2.0;-1.0;5.0;-1.0;14.0;3.0;60.0;28.0;-1.0;-1.0;-1.0;-1.0;20.99;0;1;1;0;0
06/09/2013;56.0;6.0;-1.0;1.0;-1.0;1.0;23.0;-1.0;2.0;1.0;-1.0;59.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;1.0;2.0;10.0;1.0;29.0;39.0;-1.0;-1.0;-1.0;-1.0;20.51;0;1;1;0;0
07/09/2013;17.0;5.0;-1.0;2.0;-1.0;1.0;4.0;-1.0;3.0;3.0;-1.0;48.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;2.0;0.0;3.0;0.0;11.0;19.0;-1.0;-1.0;-1.0;-1.0;10.14;0;0;0;0;0
08/09/2013;17.0;5.0;-1.0;1.0;-1.0;1.0;5.0;-1.0;2.0;3.0;-1.0;29.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;2.0;0.0;2.0;0.0;41.0;11.0;-1.0;-1.0;-1.0;-1.0;10.85;0;0;0;0;0
09/09/2013;59.0;18.0;-1.0;11.0;-1.0;1.0;30.0;-1.0;11.0;16.0;-1.0;75.0;-1.0;-1.0;-1.0;-1.0;6.0;-1.0;11.0;6.0;17.0;7.0;89.0;22.0;-1.0;-1.0;-1.0;-1.0;27.05;0;1;1;0;0
10/09/2013;53.0;11.0;-1.0;18.0;-1.0;1.0;23.0;-1.0;11.0;16.0;-1.0;64.0;-1.0;-1.0;-1.0;6.0;4.0;-1.0;11.0;9.0;11.0;8.0;71.0;23.0;-1.0;-1.0;-1.0;-1.0;20.74;0;1;1;0;0
11/09/2013;42.0;-1.0;-1.0;10.0;-1.0;1.0;6.0;-1.0;4.0;8.0;-1.0;60.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;6.0;1.0;10.0;2.0;31.0;9.0;-1.0;-1.0;-1.0;-1.0;13.44;0;1;0;0;0
12/09/2013;41.0;10.0;-1.0;10.0;-1.0;1.0;5.0;-1.0;4.0;5.0;-1.0;76.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;6.0;-1.0;8.0;2.0;34.0;15.0;-1.0;-1.0;-1.0;-1.0;13.93;0;1;0;0;0
13/09/2013;48.0;21.0;-1.0;21.0;-1.0;1.0;17.0;-1.0;14.0;16.0;-1.0;89.0;-1.0;-1.0;-1.0;7.0;3.0;-1.0;14.0;6.0;12.0;5.0;53.0;30.0;-1.0;-1.0;-1.0;-1.0;22.0;0;1;1;0;0
14/09/2013;35.0;8.0;-1.0;2.0;-1.0;1.0;30.0;-1.0;1.0;6.0;-1.0;66.0;-1.0;-1.0;-1.0;5.0;1.0;-1.0;2.0;1.0;9.0;4.0;43.0;23.0;-1.0;-1.0;-1.0;-1.0;15.75;0;1;0;0;0
15/09/2013;18.0;4.0;-1.0;1.0;-1.0;1.0;5.0;-1.0;0.0;5.0;-1.0;24.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;0.0;2.0;0.0;19.0;10.0;-1.0;-1.0;-1.0;-1.0;8.08;0;0;0;0;0
16/09/2013;64.0;15.0;-1.0;9.0;-1.0;1.0;39.0;-1.0;8.0;14.0;-1.0;90.0;-1.0;-1.0;-1.0;7.0;3.0;-1.0;5.0;4.0;14.0;8.0;75.0;30.0;-1.0;-1.0;-1.0;-1.0;25.6;0;1;1;0;0
17/09/2013;62.0;10.0;-1.0;9.0;-1.0;1.0;32.0;-1.0;4.0;8.0;-1.0;95.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;2.0;2.0;8.0;4.0;46.0;-1.0;-1.0;-1.0;-1.0;-1.0;25.05;0;1;1;0;0
18/09/2013;90.0;21.0;-1.0;12.0;-1.0;1.0;43.0;-1.0;4.0;6.0;-1.0;107.0;-1.0;-1.0;-1.0;-1.0;5.0;-1.0;4.0;5.0;13.0;13.0;60.0;-1.0;-1.0;-1.0;-1.0;-1.0;39.65;1;1;1;1;0
19/09/2013;41.0;8.0;-1.0;9.0;-1.0;1.0;2.0;-1.0;1.0;7.0;-1.0;71.0;-1.0;-1.0;-1.0;4.0;0.0;-1.0;6.0;1.0;5.0;2.0;20.0;13.0;-1.0;-1.0;-1.0;-1.0;12.78;0;1;0;0;0
20/09/2013;61.0;18.0;-1.0;24.0;-1.0;1.0;32.0;-1.0;10.0;16.0;-1.0;107.0;-1.0;-1.0;-1.0;10.0;3.0;-1.0;12.0;9.0;15.0;10.0;73.0;35.0;-1.0;-1.0;-1.0;-1.0;27.24;0;1;1;0;0
21/09/2013;27.0;6.0;-1.0;6.0;-1.0;1.0;1.0;-1.0;2.0;8.0;-1.0;54.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;7.0;0.0;6.0;1.0;27.0;12.0;-1.0;-1.0;-1.0;-1.0;9.23;0;0;0;0;0
22/09/2013;17.0;5.0;-1.0;5.0;-1.0;1.0;6.0;-1.0;1.0;7.0;-1.0;42.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;4.0;0.0;3.0;0.0;42.0;6.0;-1.0;-1.0;-1.0;-1.0;7.77;0;0;0;0;0
23/09/2013;39.0;22.0;-1.0;15.0;-1.0;2.0;16.0;-1.0;14.0;22.0;-1.0;102.0;-1.0;-1.0;-1.0;7.0;2.0;-1.0;11.0;3.0;15.0;3.0;69.0;41.0;-1.0;-1.0;-1.0;-1.0;22.34;0;1;1;0;0
24/09/2013;70.0;-1.0;-1.0;33.0;-1.0;2.0;50.0;-1.0;17.0;21.0;-1.0;81.0;-1.0;-1.0;-1.0;-1.0;14.0;-1.0;15.0;17.0;29.0;13.0;85.0;42.0;-1.0;-1.0;-1.0;-1.0;41.96;1;1;1;1;0
25/09/2013;59.0;-1.0;-1.0;1.0;-1.0;1.0;24.0;-1.0;1.0;3.0;-1.0;88.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;5.0;17.0;3.0;25.0;21.0;-1.0;-1.0;-1.0;-1.0;26.05;0;1;1;0;0
26/09/2013;69.0;-1.0;-1.0;2.0;-1.0;1.0;33.0;-1.0;7.0;9.0;-1.0;94.0;-1.0;-1.0;-1.0;10.0;0.0;-1.0;7.0;6.0;18.0;5.0;42.0;35.0;-1.0;-1.0;-1.0;-1.0;29.2;1;1;1;0;0
27/09/2013;61.0;11.0;-1.0;7.0;-1.0;1.0;47.0;-1.0;1.0;5.0;-1.0;87.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;2.0;5.0;16.0;3.0;65.0;36.0;-1.0;-1.0;-1.0;-1.0;24.06;0;1;1;0;0
28/09/2013;30.0;7.0;-1.0;1.0;-1.0;0.0;18.0;-1.0;0.0;0.0;-1.0;56.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;0.0;4.0;1.0;12.0;12.0;-1.0;-1.0;-1.0;-1.0;10.56;0;0;0;0;0
29/09/2013;22.0;7.0;-1.0;1.0;-1.0;0.0;14.0;-1.0;1.0;2.0;-1.0;50.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;0.0;5.0;1.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.44;0;0;0;0;0
30/09/2013;55.0;17.0;-1.0;17.0;-1.0;1.0;47.0;-1.0;14.0;15.0;-1.0;105.0;-1.0;-1.0;-1.0;7.0;1.0;-1.0;13.0;8.0;13.0;9.0;87.0;-1.0;-1.0;-1.0;-1.0;-1.0;24.3;0;1;1;0;0
01/10/2013;56.0;38.0;-1.0;23.0;-1.0;1.0;39.0;-1.0;26.0;35.0;-1.0;130.0;-1.0;-1.0;-1.0;19.0;5.0;-1.0;39.0;14.0;23.0;15.0;113.0;-1.0;-1.0;-1.0;-1.0;-1.0;33.56;1;1;1;0;0
02/10/2013;75.0;36.0;-1.0;16.0;-1.0;1.0;48.0;-1.0;25.0;37.0;-1.0;140.0;-1.0;-1.0;-1.0;20.0;7.0;-1.0;31.0;13.0;24.0;24.0;82.0;58.0;-1.0;-1.0;-1.0;-1.0;42.62;1;1;1;1;0
03/10/2013;35.0;10.0;-1.0;1.0;-1.0;1.0;15.0;-1.0;0.0;2.0;-1.0;54.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;1.0;0.0;11.0;2.0;16.0;15.0;-1.0;-1.0;-1.0;-1.0;12.86;0;1;0;0;0
04/10/2013;62.0;21.0;-1.0;6.0;-1.0;1.0;43.0;-1.0;1.0;4.0;-1.0;128.0;-1.0;-1.0;-1.0;9.0;0.0;-1.0;5.0;3.0;27.0;6.0;53.0;31.0;-1.0;-1.0;-1.0;-1.0;26.57;0;1;1;0;0
05/10/2013;45.0;10.0;-1.0;4.0;-1.0;0.0;11.0;-1.0;1.0;4.0;-1.0;61.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;5.0;1.0;5.0;2.0;50.0;13.0;-1.0;-1.0;-1.0;-1.0;14.33;0;1;0;0;0
06/10/2013;24.0;6.0;-1.0;2.0;-1.0;0.0;2.0;-1.0;1.0;5.0;-1.0;25.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;3.0;0.0;4.0;0.0;39.0;10.0;-1.0;-1.0;-1.0;-1.0;10.04;0;0;0;0;0
07/10/2013;44.0;12.0;-1.0;11.0;-1.0;0.0;4.0;-1.0;3.0;5.0;-1.0;99.0;-1.0;-1.0;-1.0;10.0;0.0;-1.0;10.0;1.0;8.0;2.0;27.0;17.0;-1.0;-1.0;-1.0;-1.0;16.13;0;1;0;0;0
08/10/2013;49.0;17.0;-1.0;14.0;-1.0;1.0;5.0;-1.0;6.0;12.0;-1.0;98.0;-1.0;-1.0;-1.0;9.0;1.0;-1.0;16.0;3.0;12.0;5.0;36.0;27.0;-1.0;-1.0;-1.0;-1.0;20.35;0;1;1;0;0
09/10/2013;46.0;11.0;-1.0;22.0;-1.0;0.0;5.0;-1.0;6.0;19.0;-1.0;87.0;-1.0;-1.0;-1.0;7.0;1.0;-1.0;14.0;8.0;9.0;2.0;46.0;19.0;-1.0;-1.0;-1.0;-1.0;16.67;0;1;0;0;0
10/10/2013;66.0;13.0;-1.0;-1.0;-1.0;0.0;17.0;-1.0;2.0;9.0;-1.0;85.0;-1.0;-1.0;-1.0;10.0;0.0;-1.0;9.0;7.0;6.0;7.0;-1.0;22.0;-1.0;-1.0;-1.0;-1.0;22.69;0;1;1;0;0
11/10/2013;57.0;10.0;-1.0;-1.0;-1.0;0.0;18.0;-1.0;6.0;11.0;-1.0;87.0;-1.0;-1.0;-1.0;9.0;1.0;-1.0;8.0;2.0;7.0;3.0;52.0;6.0;-1.0;-1.0;-1.0;-1.0;17.21;0;1;0;0;0
12/10/2013;55.0;17.0;-1.0;9.0;-1.0;1.0;46.0;-1.0;4.0;6.0;-1.0;58.0;-1.0;-1.0;-1.0;7.0;1.0;-1.0;6.0;9.0;14.0;7.0;62.0;24.0;-1.0;-1.0;-1.0;-1.0;23.28;0;1;1;0;0
13/10/2013;48.0;27.0;-1.0;9.0;-1.0;2.0;36.0;-1.0;3.0;8.0;-1.0;49.0;-1.0;-1.0;-1.0;8.0;0.0;-1.0;11.0;15.0;9.0;7.0;64.0;35.0;-1.0;-1.0;-1.0;-1.0;25.55;0;1;1;0;0
14/10/2013;105.0;32.0;-1.0;13.0;-1.0;1.0;55.0;-1.0;2.0;14.0;-1.0;126.0;-1.0;-1.0;-1.0;12.0;5.0;-1.0;4.0;16.0;35.0;11.0;68.0;46.0;-1.0;-1.0;-1.0;-1.0;41.38;1;1;1;1;0
15/10/2013;76.0;18.0;-1.0;5.0;-1.0;1.0;30.0;-1.0;1.0;4.0;-1.0;106.0;-1.0;-1.0;-1.0;5.0;0.0;-1.0;2.0;1.0;27.0;6.0;36.0;26.0;-1.0;-1.0;-1.0;-1.0;25.91;0;1;1;0;0
16/10/2013;83.0;30.0;-1.0;24.0;-1.0;1.0;54.0;-1.0;12.0;17.0;-1.0;155.0;-1.0;-1.0;-1.0;13.0;1.0;-1.0;19.0;10.0;16.0;12.0;78.0;40.0;-1.0;-1.0;-1.0;-1.0;36.41;1;1;1;1;0
17/10/2013;65.0;18.0;-1.0;27.0;-1.0;1.0;15.0;-1.0;9.0;31.0;-1.0;97.0;-1.0;-1.0;-1.0;13.0;2.0;-1.0;21.0;5.0;20.0;7.0;69.0;14.0;-1.0;-1.0;-1.0;-1.0;23.4;0;1;1;0;0
18/10/2013;107.0;96.0;-1.0;47.0;-1.0;4.0;90.0;-1.0;17.0;40.0;-1.0;131.0;-1.0;-1.0;-1.0;44.0;12.0;-1.0;53.0;32.0;45.0;47.0;193.0;75.0;-1.0;-1.0;-1.0;-1.0;74.83;1;1;1;1;1
19/10/2013;33.0;24.0;-1.0;2.0;-1.0;1.0;10.0;-1.0;3.0;16.0;-1.0;22.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;15.0;1.0;22.0;3.0;31.0;37.0;-1.0;-1.0;-1.0;-1.0;18.83;0;1;0;0;0
20/10/2013;16.0;10.0;-1.0;3.0;-1.0;1.0;16.0;-1.0;0.0;0.0;-1.0;39.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;0.0;5.0;0.0;13.0;15.0;-1.0;-1.0;-1.0;-1.0;10.77;0;0;0;0;0
21/10/2013;66.0;27.0;-1.0;9.0;-1.0;2.0;52.0;-1.0;6.0;3.0;-1.0;102.0;-1.0;-1.0;-1.0;15.0;0.0;-1.0;9.0;11.0;21.0;12.0;76.0;43.0;-1.0;-1.0;-1.0;-1.0;33.45;1;1;1;0;0
22/10/2013;35.0;4.0;-1.0;3.0;-1.0;1.0;12.0;-1.0;0.0;2.0;-1.0;23.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;0.0;2.0;1.0;10.0;37.0;-1.0;-1.0;-1.0;-1.0;15.07;0;1;0;0;0
23/10/2013;46.0;18.0;-1.0;11.0;-1.0;1.0;27.0;-1.0;8.0;10.0;-1.0;92.0;-1.0;-1.0;-1.0;6.0;1.0;-1.0;14.0;3.0;9.0;4.0;56.0;46.0;-1.0;-1.0;-1.0;-1.0;23.98;0;1;1;0;0
