;FR20038;FR20061;FR20029;FR20013;FR20031;FR20019;FR20037;FR20046;FR20045;FR20062;FR20063;FR20048;FR20017;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur;moyenne;q1;mediane;q3;d10;seuil_oms
19/01/2015;-1.0;28.0;-1.0;32.0;18.0;22.0;18.4;17.8;18.0;18.0;-1.0;18.0;18.0;-1.0;29.0;-1.0;-1.0;-1.0;21.83;0;1;1;0;0;0
20/01/2015;-1.0;26.0;26.0;34.0;28.0;21.0;25.9;24.7;26.0;24.0;-1.0;24.0;25.0;28.0;31.0;-1.0;-1.0;-1.0;26.2;1;1;1;0;0;0
21/01/2015;-1.0;25.0;29.0;34.0;28.0;20.0;27.7;23.3;28.0;23.0;-1.0;25.0;25.0;27.0;35.0;-1.0;-1.0;-1.0;25.49;1;1;1;0;0;0
22/01/2015;-1.0;33.0;34.0;42.0;37.0;30.0;31.9;31.7;34.0;34.0;-1.0;32.0;33.0;34.0;45.0;-1.0;-1.0;-1.0;33.04;1;1;1;1;0;0
23/01/2015;-1.0;22.0;28.0;34.0;30.0;26.0;24.4;27.0;28.0;28.0;-1.0;28.0;27.0;29.0;33.0;-1.0;-1.0;-1.0;26.16;1;1;1;0;0;0
24/01/2015;-1.0;23.0;27.0;32.0;28.0;27.0;23.9;24.8;26.0;26.0;-1.0;27.0;25.0;27.0;31.0;-1.0;-1.0;-1.0;25.03;0;1;1;0;0;0
25/01/2015;-1.0;15.0;17.0;17.0;17.0;13.0;12.8;14.1;14.0;16.0;-1.0;15.0;14.0;16.0;15.0;-1.0;-1.0;-1.0;14.85;0;0;0;0;0;0
26/01/2015;-1.0;21.0;21.0;32.0;23.0;22.0;17.5;19.8;20.0;20.0;-1.0;18.0;19.0;23.0;33.0;-1.0;-1.0;-1.0;20.94;0;1;0;0;0;0
27/01/2015;-1.0;16.0;20.0;28.0;22.0;16.0;17.1;-1.0;18.0;19.0;-1.0;18.0;18.0;20.0;27.0;-1.0;-1.0;-1.0;18.19;0;1;0;0;0;0
28/01/2015;-1.0;27.0;28.0;42.0;28.0;29.0;25.6;26.2;25.0;27.0;-1.0;21.0;28.0;31.0;35.0;-1.0;-1.0;-1.0;27.96;1;1;1;0;0;0
29/01/2015;-1.0;9.0;14.0;18.0;13.0;11.0;13.9;13.6;13.0;14.0;-1.0;12.0;14.0;16.0;14.0;-1.0;-1.0;-1.0;13.09;0;0;0;0;0;0
30/01/2015;-1.0;10.0;10.0;17.0;11.0;14.0;10.4;11.9;12.0;11.0;-1.0;11.0;11.0;14.0;19.0;-1.0;-1.0;-1.0;11.8;0;0;0;0;0;0
31/01/2015;-1.0;15.0;14.0;22.0;15.0;18.0;13.2;15.8;15.0;16.0;-1.0;14.0;14.0;18.0;29.0;-1.0;-1.0;-1.0;15.9;0;1;0;0;0;0
01/02/2015;-1.0;9.0;11.0;16.0;12.0;12.0;11.3;11.1;12.0;10.0;-1.0;13.0;10.0;11.0;14.0;-1.0;-1.0;-1.0;10.51;0;0;0;0;0;0
02/02/2015;-1.0;12.0;14.0;28.0;16.0;14.0;13.1;12.3;15.0;-1.0;-1.0;14.0;12.0;12.0;26.0;-1.0;-1.0;-1.0;12.45;0;0;0;0;0;0
03/02/2015;-1.0;20.0;27.0;39.0;28.0;27.0;23.8;23.6;23.0;-1.0;-1.0;21.0;27.0;24.0;34.0;-1.0;-1.0;-1.0;23.29;0;1;1;0;0;0
04/02/2015;-1.0;19.0;21.0;34.0;23.0;20.0;17.4;20.3;21.0;-1.0;-1.0;20.0;22.0;22.0;-1.0;-1.0;-1.0;-1.0;20.46;0;1;0;0;0;0
05/02/2015;-1.0;17.0;22.0;-1.0;-1.0;18.0;17.9;20.7;21.0;20.0;-1.0;19.0;22.0;20.0;-1.0;-1.0;-1.0;-1.0;19.38;0;1;0;0;0;0
06/02/2015;-1.0;27.0;30.0;-1.0;36.0;28.0;27.8;30.2;32.0;30.0;-1.0;30.0;32.0;30.0;40.0;-1.0;-1.0;-1.0;29.4;1;1;1;0;0;0
07/02/2015;-1.0;36.0;38.0;46.0;42.0;37.0;37.2;39.2;40.0;39.0;-1.0;40.0;41.0;39.0;47.0;-1.0;-1.0;-1.0;38.41;1;1;1;1;0;0
08/02/2015;-1.0;24.0;31.0;32.0;33.0;30.0;27.8;30.3;31.0;29.0;-1.0;31.0;30.0;28.0;28.0;-1.0;-1.0;-1.0;27.86;1;1;1;0;0;0
09/02/2015;-1.0;21.0;21.0;28.0;27.0;-1.0;18.8;22.0;23.0;22.0;-1.0;21.0;23.0;21.0;33.0;-1.0;-1.0;-1.0;21.48;0;1;0;0;0;0
10/02/2015;-1.0;35.0;36.0;-1.0;38.0;-1.0;34.8;36.2;37.0;34.0;-1.0;34.0;38.0;37.0;50.0;-1.0;-1.0;-1.0;36.21;1;1;1;1;0;0
11/02/2015;-1.0;61.0;67.0;-1.0;70.0;72.0;62.6;77.2;72.0;69.0;-1.0;66.0;75.0;70.0;87.0;-1.0;-1.0;-1.0;69.38;1;1;1;1;1;1
12/02/2015;-1.0;61.0;63.0;79.0;59.0;76.0;58.8;74.4;58.0;64.0;-1.0;50.0;70.0;68.0;92.0;-1.0;-1.0;-1.0;67.16;1;1;1;1;1;1
13/02/2015;-1.0;43.0;44.0;52.0;44.0;50.0;41.8;43.2;38.0;45.0;-1.0;36.0;47.0;53.0;51.0;-1.0;-1.0;-1.0;46.02;1;1;1;1;1;0
14/02/2015;-1.0;16.0;14.0;16.0;15.0;16.0;14.9;14.9;14.0;15.0;-1.0;14.0;15.0;22.0;10.0;-1.0;-1.0;-1.0;17.05;0;1;0;0;0;0
15/02/2015;-1.0;9.0;11.0;16.0;11.0;11.0;11.9;11.2;11.0;11.0;-1.0;11.0;11.0;13.0;14.0;-1.0;-1.0;-1.0;11.17;0;0;0;0;0;0
16/02/2015;-1.0;-1.0;28.0;40.0;32.0;26.0;25.7;25.5;26.0;29.0;-1.0;25.0;30.0;29.0;34.0;-1.0;-1.0;-1.0;27.66;1;1;1;0;0;0
17/02/2015;-1.0;-1.0;30.0;39.0;32.0;28.0;29.5;28.1;30.0;28.0;-1.0;28.0;30.0;29.0;35.0;-1.0;-1.0;-1.0;29.04;1;1;1;0;0;0
18/02/2015;-1.0;24.0;31.0;38.0;31.0;23.0;28.8;28.4;31.0;28.0;-1.0;28.0;28.0;29.0;40.0;-1.0;-1.0;-1.0;27.59;1;1;1;0;0;0
19/02/2015;-1.0;47.0;47.0;57.0;43.0;44.0;45.0;49.5;48.0;47.0;-1.0;42.0;52.0;49.0;66.0;-1.0;-1.0;-1.0;48.5;1;1;1;1;1;0
20/02/2015;-1.0;32.0;32.0;41.0;32.0;34.0;31.8;34.1;31.0;33.0;-1.0;30.0;37.0;36.0;40.0;-1.0;-1.0;-1.0;34.08;1;1;1;1;0;0
21/02/2015;-1.0;12.0;14.0;17.0;16.0;18.0;14.7;14.7;18.0;14.0;-1.0;16.0;16.0;16.0;23.0;-1.0;-1.0;-1.0;14.51;0;0;0;0;0;0
22/02/2015;-1.0;11.0;14.0;17.0;15.0;13.0;13.5;12.4;16.0;12.0;-1.0;14.0;15.0;11.0;17.0;-1.0;-1.0;-1.0;12.07;0;0;0;0;0;0
23/02/2015;-1.0;22.0;24.0;37.0;24.0;28.0;22.9;22.9;23.0;25.0;-1.0;21.0;26.0;22.0;32.0;-1.0;-1.0;-1.0;22.84;0;1;1;0;0;0
24/02/2015;-1.0;12.0;17.0;22.0;20.0;17.0;15.1;15.7;20.0;16.0;-1.0;17.0;19.0;13.0;29.0;-1.0;-1.0;-1.0;14.43;0;0;0;0;0;0
25/02/2015;-1.0;19.0;21.0;30.0;23.0;14.0;18.3;16.5;18.0;19.0;-1.0;18.0;23.0;18.0;28.0;-1.0;-1.0;-1.0;18.53;0;1;0;0;0;0
26/02/2015;-1.0;26.0;31.0;48.0;33.0;32.0;29.9;28.4;28.0;31.0;-1.0;27.0;34.0;28.0;42.0;-1.0;-1.0;-1.0;28.52;1;1;1;0;0;0
27/02/2015;-1.0;19.0;22.0;23.0;23.0;23.0;21.6;21.1;23.0;21.0;-1.0;22.0;24.0;20.0;31.0;-1.0;-1.0;-1.0;20.63;0;1;0;0;0;0
28/02/2015;-1.0;24.0;29.0;31.0;30.0;18.0;26.4;27.4;28.0;25.0;-1.0;25.0;28.0;21.0;37.0;-1.0;-1.0;-1.0;24.89;0;1;1;0;0;0
01/03/2015;-1.0;17.0;17.0;19.0;17.0;18.0;17.4;16.0;15.0;17.0;-1.0;15.0;19.0;15.0;17.0;-1.0;-1.0;-1.0;16.39;0;1;0;0;0;0
02/03/2015;-1.0;10.0;15.0;17.0;15.0;11.0;13.8;13.5;15.0;13.0;-1.0;13.0;16.0;14.0;-1.0;-1.0;-1.0;-1.0;12.98;0;0;0;0;0;0
03/03/2015;-1.0;18.0;28.0;31.0;28.0;-1.0;25.9;29.5;29.0;24.0;-1.0;24.0;27.0;28.0;-1.0;-1.0;-1.0;-1.0;25.49;1;1;1;0;0;0
04/03/2015;-1.0;9.0;15.0;14.0;13.0;19.0;13.0;11.8;12.0;11.0;-1.0;12.0;13.0;13.0;17.0;-1.0;-1.0;-1.0;11.65;0;0;0;0;0;0
05/03/2015;-1.0;13.0;21.0;21.0;19.0;11.0;16.4;15.5;17.0;17.0;-1.0;15.0;19.0;15.0;20.0;-1.0;-1.0;-1.0;15.23;0;0;0;0;0;0
06/03/2015;-1.0;15.0;21.0;26.0;22.0;13.0;20.4;18.5;20.0;19.0;-1.0;19.0;21.0;18.0;25.0;-1.0;-1.0;-1.0;17.96;0;1;0;0;0;0
07/03/2015;-1.0;28.0;33.0;39.0;33.0;24.0;30.6;29.1;32.0;29.0;-1.0;27.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;29.3;1;1;1;0;0;0
08/03/2015;-1.0;36.0;46.0;50.0;47.0;42.0;43.8;47.3;46.0;46.0;-1.0;42.0;49.0;-1.0;-1.0;-1.0;-1.0;-1.0;42.97;1;1;1;1;1;0
09/03/2015;-1.0;42.0;55.0;61.0;55.0;48.0;50.0;50.4;58.0;49.0;-1.0;51.0;52.0;-1.0;61.0;-1.0;-1.0;-1.0;47.86;1;1;1;1;1;0
10/03/2015;-1.0;51.0;56.0;66.0;60.0;52.0;52.5;56.1;54.0;55.0;-1.0;53.0;60.0;54.0;66.0;-1.0;-1.0;-1.0;54.38;1;1;1;1;1;1
11/03/2015;-1.0;37.0;40.0;48.0;41.0;31.0;39.9;37.3;39.0;37.0;-1.0;37.0;41.0;39.0;41.0;-1.0;-1.0;-1.0;38.34;1;1;1;1;0;0
12/03/2015;-1.0;27.0;37.0;43.0;34.0;25.0;34.6;30.3;34.0;30.0;-1.0;30.0;33.0;29.0;35.0;-1.0;-1.0;-1.0;29.87;1;1;1;0;0;0
13/03/2015;-1.0;25.0;31.0;36.0;32.0;31.0;28.3;35.1;35.0;29.0;-1.0;36.0;30.0;28.0;32.0;-1.0;-1.0;-1.0;29.49;1;1;1;0;0;0
14/03/2015;-1.0;20.0;18.0;25.0;20.0;14.0;17.8;17.8;20.0;20.0;-1.0;18.0;19.0;20.0;22.0;-1.0;-1.0;-1.0;19.19;0;1;0;0;0;0
15/03/2015;-1.0;50.0;53.0;56.0;53.0;43.0;53.4;50.4;51.0;52.0;-1.0;50.0;53.0;49.0;50.0;-1.0;-1.0;-1.0;50.47;1;1;1;1;1;1
16/03/2015;-1.0;48.0;43.0;51.0;45.0;41.0;40.5;41.9;43.0;41.0;-1.0;40.0;44.0;40.0;45.0;-1.0;-1.0;-1.0;43.2;1;1;1;1;1;0
17/03/2015;-1.0;48.0;50.0;61.0;46.0;51.0;44.0;49.8;46.0;51.0;-1.0;45.0;52.0;55.0;58.0;-1.0;-1.0;-1.0;50.45;1;1;1;1;1;1
18/03/2015;-1.0;46.0;45.0;56.0;44.0;42.0;42.4;45.5;42.0;46.0;-1.0;39.0;49.0;50.0;54.0;-1.0;-1.0;-1.0;46.91;1;1;1;1;1;0
19/03/2015;-1.0;75.0;78.0;85.0;75.0;60.0;70.8;68.1;76.0;75.0;-1.0;71.0;78.0;75.0;78.0;-1.0;-1.0;-1.0;73.18;1;1;1;1;1;1
20/03/2015;-1.0;108.0;113.0;124.0;113.0;95.0;113.8;106.4;109.0;110.0;-1.0;105.0;116.0;106.0;117.0;-1.0;-1.0;-1.0;108.4;1;1;1;1;1;1
21/03/2015;-1.0;77.0;79.0;87.0;81.0;87.0;80.9;81.1;81.0;83.0;-1.0;80.0;85.0;80.0;91.0;-1.0;-1.0;-1.0;80.08;1;1;1;1;1;1
22/03/2015;-1.0;25.0;29.0;29.0;29.0;25.0;28.7;27.1;28.0;26.0;-1.0;26.0;30.0;24.0;28.0;-1.0;-1.0;-1.0;26.13;1;1;1;0;0;0
23/03/2015;-1.0;34.0;34.0;41.0;38.0;33.0;32.1;-1.0;35.0;36.0;-1.0;29.0;40.0;37.0;43.0;-1.0;-1.0;-1.0;35.73;1;1;1;1;0;0
24/03/2015;-1.0;37.0;33.0;43.0;35.0;37.0;34.4;33.7;33.0;36.0;-1.0;32.0;36.0;-1.0;41.0;-1.0;-1.0;-1.0;35.37;1;1;1;1;0;0
25/03/2015;-1.0;7.0;13.0;11.0;12.0;13.0;11.6;12.2;12.0;12.0;-1.0;11.0;13.0;-1.0;18.0;-1.0;-1.0;-1.0;10.37;0;0;0;0;0;0
26/03/2015;-1.0;21.0;30.0;31.0;29.0;18.0;26.5;27.1;25.0;25.0;-1.0;23.0;28.0;31.0;34.0;-1.0;-1.0;-1.0;26.63;1;1;1;0;0;0
27/03/2015;-1.0;15.0;23.0;23.0;23.0;16.0;18.2;20.2;21.0;18.0;-1.0;19.0;20.0;24.0;27.0;-1.0;-1.0;-1.0;19.78;0;1;0;0;0;0
28/03/2015;-1.0;24.0;30.0;34.0;31.0;22.0;25.4;26.9;24.0;26.0;-1.0;21.0;28.0;37.0;33.0;-1.0;-1.0;-1.0;28.93;1;1;1;0;0;0
29/03/2015;-1.0;20.0;24.0;30.0;24.0;25.0;22.1;21.8;20.0;22.0;-1.0;18.0;25.0;29.0;23.0;-1.0;-1.0;-1.0;23.61;0;1;1;0;0;0
30/03/2015;-1.0;8.0;12.0;20.0;12.0;11.0;10.3;11.4;11.0;11.0;-1.0;9.0;13.0;17.0;13.0;-1.0;-1.0;-1.0;12.09;0;0;0;0;0;0
31/03/2015;-1.0;-1.0;17.0;17.0;19.0;11.0;16.5;16.8;14.0;16.0;-1.0;13.0;19.0;22.0;15.0;-1.0;-1.0;-1.0;18.89;0;1;0;0;0;0
01/04/2015;-1.0;-1.0;24.0;23.0;23.0;17.0;20.1;19.0;18.0;18.0;-1.0;17.0;22.0;20.0;25.0;-1.0;-1.0;-1.0;20.01;0;1;0;0;0;0
02/04/2015;-1.0;-1.0;27.0;34.0;26.0;27.0;23.5;25.0;24.0;26.0;-1.0;22.0;27.0;34.0;37.0;-1.0;-1.0;-1.0;28.51;1;1;1;0;0;0
03/04/2015;-1.0;12.0;18.0;26.0;17.0;10.0;14.3;12.9;-1.0;13.0;-1.0;12.0;16.0;20.0;21.0;-1.0;-1.0;-1.0;15.15;0;0;0;0;0;0
04/04/2015;-1.0;7.0;11.0;14.0;12.0;9.0;11.1;9.9;-1.0;10.0;-1.0;8.0;12.0;12.0;11.0;-1.0;-1.0;-1.0;10.02;0;0;0;0;0;0
05/04/2015;-1.0;12.0;19.0;18.0;19.0;12.0;17.3;17.3;13.0;16.0;-1.0;14.0;19.0;14.0;14.0;-1.0;-1.0;-1.0;15.16;0;0;0;0;0;0
06/04/2015;-1.0;11.0;18.0;14.0;18.0;11.0;16.1;16.4;12.0;-1.0;-1.0;14.0;17.0;14.0;13.0;-1.0;-1.0;-1.0;14.34;0;0;0;0;0;0
07/04/2015;-1.0;18.0;24.0;29.0;24.0;15.0;20.4;19.3;18.0;-1.0;-1.0;17.0;22.0;23.0;26.0;-1.0;-1.0;-1.0;20.45;0;1;0;0;0;0
08/04/2015;-1.0;21.0;32.0;36.0;30.0;23.0;26.8;28.3;25.0;27.0;-1.0;21.0;29.0;32.0;37.0;-1.0;-1.0;-1.0;27.41;1;1;1;0;0;0
09/04/2015;-1.0;25.0;30.0;34.0;27.0;28.0;28.6;30.8;26.0;29.0;-1.0;22.0;30.0;43.0;31.0;-1.0;-1.0;-1.0;32.16;1;1;1;1;0;0
10/04/2015;-1.0;18.0;19.0;35.0;19.0;17.0;21.1;17.9;16.0;21.0;-1.0;14.0;20.0;29.0;15.0;-1.0;-1.0;-1.0;21.4;0;1;0;0;0;0
11/04/2015;-1.0;17.0;20.0;27.0;19.0;17.0;17.6;17.2;15.0;19.0;-1.0;16.0;19.0;26.0;21.0;-1.0;-1.0;-1.0;19.79;0;1;0;0;0;0
12/04/2015;-1.0;16.0;23.0;25.0;24.0;16.0;19.9;22.3;18.0;20.0;-1.0;15.0;22.0;27.0;27.0;-1.0;-1.0;-1.0;21.7;0;1;1;0;0;0
13/04/2015;-1.0;21.0;29.0;31.0;27.0;-1.0;25.4;24.3;26.0;26.0;-1.0;22.0;27.0;31.0;34.0;-1.0;-1.0;-1.0;25.69;1;1;1;0;0;0
14/04/2015;-1.0;16.0;29.0;36.0;27.0;14.0;23.3;19.9;24.0;18.0;-1.0;19.0;25.0;19.0;26.0;-1.0;-1.0;-1.0;19.64;0;1;0;0;0;0
15/04/2015;-1.0;23.0;27.0;33.0;26.0;25.0;26.7;28.5;25.0;-1.0;-1.0;25.0;27.0;40.0;26.0;-1.0;-1.0;-1.0;29.78;1;1;1;0;0;0
16/04/2015;-1.0;28.0;28.0;37.0;31.0;28.0;28.7;28.4;27.0;28.0;-1.0;24.0;31.0;30.0;32.0;-1.0;-1.0;-1.0;29.04;1;1;1;0;0;0
17/04/2015;-1.0;24.0;22.0;34.0;23.0;25.0;21.1;21.9;23.0;25.0;-1.0;18.0;24.0;27.0;29.0;-1.0;-1.0;-1.0;24.05;0;1;1;0;0;0
18/04/2015;-1.0;17.0;20.0;23.0;19.0;13.0;18.3;17.3;18.0;20.0;-1.0;14.0;19.0;19.0;19.0;-1.0;-1.0;-1.0;17.99;0;1;0;0;0;0
19/04/2015;-1.0;15.0;19.0;25.0;20.0;17.0;18.9;18.3;18.0;19.0;-1.0;15.0;20.0;21.0;24.0;-1.0;-1.0;-1.0;18.42;0;1;0;0;0;0
20/04/2015;-1.0;23.0;21.0;28.0;22.0;14.0;21.6;19.7;20.0;21.0;-1.0;18.0;22.0;22.0;25.0;-1.0;-1.0;-1.0;21.65;0;1;0;0;0;0
21/04/2015;-1.0;23.0;29.0;37.0;28.0;17.0;26.8;25.7;27.0;26.0;-1.0;21.0;27.0;25.0;-1.0;-1.0;-1.0;-1.0;25.12;1;1;1;0;0;0
22/04/2015;-1.0;27.0;29.0;-1.0;33.0;30.0;29.8;-1.0;26.0;31.0;-1.0;28.0;33.0;31.0;40.0;-1.0;-1.0;-1.0;29.68;1;1;1;0;0;0
23/04/2015;-1.0;22.0;25.0;-1.0;24.0;20.0;24.7;24.2;20.0;23.0;-1.0;21.0;25.0;26.0;31.0;-1.0;-1.0;-1.0;24.2;0;1;1;0;0;0
24/04/2015;-1.0;25.0;29.0;40.0;28.0;23.0;26.2;27.1;23.0;26.0;-1.0;21.0;28.0;26.0;36.0;-1.0;-1.0;-1.0;26.38;1;1;1;0;0;0
25/04/2015;-1.0;18.0;20.0;24.0;19.0;22.0;19.9;21.6;20.0;22.0;-1.0;20.0;22.0;22.0;17.0;-1.0;-1.0;-1.0;20.57;0;1;0;0;0;0
26/04/2015;-1.0;15.0;18.0;19.0;17.0;17.0;19.0;18.1;17.0;19.0;-1.0;17.0;20.0;21.0;14.0;-1.0;-1.0;-1.0;18.22;0;1;0;0;0;0
27/04/2015;-1.0;10.0;12.0;-1.0;11.0;15.0;11.9;13.1;13.0;14.0;-1.0;12.0;14.0;13.0;14.0;-1.0;-1.0;-1.0;12.18;0;0;0;0;0;0
28/04/2015;-1.0;16.0;20.0;-1.0;19.0;16.0;17.3;-1.0;20.0;20.0;-1.0;20.0;20.0;20.0;23.0;-1.0;-1.0;-1.0;18.25;0;1;0;0;0;0
29/04/2015;-1.0;15.0;21.0;-1.0;21.0;13.0;18.7;20.7;19.0;18.0;-1.0;18.0;21.0;18.0;26.0;-1.0;-1.0;-1.0;18.33;0;1;0;0;0;0
30/04/2015;-1.0;18.0;21.0;-1.0;22.0;21.0;22.1;23.3;22.0;23.0;-1.0;20.0;26.0;24.0;22.0;-1.0;-1.0;-1.0;22.12;0;1;1;0;0;0
01/05/2015;-1.0;18.0;20.0;-1.0;19.0;18.0;20.0;19.9;19.0;21.0;-1.0;19.0;22.0;21.0;12.0;-1.0;-1.0;-1.0;19.8;0;1;0;0;0;0
02/05/2015;-1.0;12.0;17.0;-1.0;17.0;17.0;16.2;18.5;18.0;19.0;-1.0;17.0;20.0;20.0;20.0;-1.0;-1.0;-1.0;17.06;0;1;0;0;0;0
03/05/2015;-1.0;14.0;17.0;-1.0;17.0;14.0;17.2;17.5;17.0;18.0;-1.0;16.0;19.0;20.0;16.0;-1.0;-1.0;-1.0;17.3;0;1;0;0;0;0
04/05/2015;-1.0;21.0;22.0;-1.0;20.0;19.0;23.6;23.1;23.0;23.0;-1.0;22.0;25.0;26.0;19.0;-1.0;-1.0;-1.0;23.4;0;1;1;0;0;0
05/05/2015;-1.0;-1.0;29.0;36.0;29.0;29.0;29.5;27.2;27.0;-1.0;-1.0;26.0;29.0;29.0;23.0;-1.0;-1.0;-1.0;28.4;1;1;1;0;0;0
06/05/2015;-1.0;-1.0;16.0;27.0;18.0;15.0;15.9;15.2;15.0;-1.0;-1.0;15.0;17.0;15.0;23.0;-1.0;-1.0;-1.0;15.63;0;0;0;0;0;0
07/05/2015;-1.0;19.0;21.0;28.0;22.0;15.0;22.2;17.1;17.0;18.0;-1.0;15.0;18.0;19.0;27.0;-1.0;-1.0;-1.0;18.82;0;1;0;0;0;0
08/05/2015;-1.0;16.0;20.0;27.0;21.0;25.0;18.7;19.7;18.0;22.0;-1.0;18.0;20.0;23.0;19.0;-1.0;-1.0;-1.0;19.61;0;1;0;0;0;0
09/05/2015;-1.0;9.0;14.0;16.0;14.0;14.0;12.5;12.0;12.0;-1.0;-1.0;11.0;12.0;11.0;14.0;-1.0;-1.0;-1.0;11.06;0;0;0;0;0;0
10/05/2015;-1.0;11.0;14.0;16.0;16.0;9.0;12.5;14.7;13.0;-1.0;-1.0;11.0;14.0;13.0;17.0;-1.0;-1.0;-1.0;13.06;0;0;0;0;0;0
11/05/2015;-1.0;27.0;23.0;30.0;20.0;20.0;21.7;22.2;20.0;-1.0;-1.0;18.0;23.0;24.0;26.0;-1.0;-1.0;-1.0;24.0;0;1;1;0;0;0
12/05/2015;-1.0;26.0;27.0;33.0;25.0;25.0;27.0;26.2;24.0;26.0;-1.0;25.0;28.0;28.0;28.0;-1.0;-1.0;-1.0;26.85;1;1;1;0;0;0
13/05/2015;-1.0;29.0;34.0;38.0;31.0;29.0;33.9;32.4;30.0;36.0;-1.0;29.0;35.0;37.0;27.0;-1.0;-1.0;-1.0;33.03;1;1;1;1;0;0
14/05/2015;-1.0;11.0;20.0;20.0;18.0;19.0;20.6;16.2;17.0;17.0;-1.0;17.0;18.0;16.0;13.0;-1.0;-1.0;-1.0;15.33;0;0;0;0;0;0
15/05/2015;-1.0;13.0;18.0;16.0;17.0;13.0;16.3;-1.0;15.0;17.0;-1.0;14.0;17.0;14.0;13.0;-1.0;-1.0;-1.0;14.36;0;0;0;0;0;0
16/05/2015;-1.0;18.0;28.0;23.0;30.0;19.0;26.6;-1.0;28.0;28.0;-1.0;27.0;28.0;24.0;20.0;-1.0;-1.0;-1.0;22.75;0;1;1;0;0;0
17/05/2015;-1.0;9.0;14.0;15.0;13.0;6.0;12.2;-1.0;12.0;12.0;-1.0;11.0;13.0;12.0;10.0;-1.0;-1.0;-1.0;11.1;0;0;0;0;0;0
18/05/2015;-1.0;16.0;22.0;29.0;22.0;15.0;19.5;-1.0;20.0;19.0;-1.0;17.0;20.0;20.0;23.0;-1.0;-1.0;-1.0;18.66;0;1;0;0;0;0
19/05/2015;-1.0;9.0;18.0;20.0;17.0;15.0;17.0;14.2;15.0;-1.0;-1.0;14.0;17.0;15.0;19.0;-1.0;-1.0;-1.0;13.61;0;0;0;0;0;0
20/05/2015;-1.0;7.0;14.0;13.0;14.0;11.0;13.3;11.7;12.0;-1.0;-1.0;12.0;14.0;9.0;10.0;-1.0;-1.0;-1.0;10.1;0;0;0;0;0;0
21/05/2015;-1.0;11.0;22.0;18.0;19.0;11.0;17.5;20.3;19.0;-1.0;-1.0;18.0;-1.0;16.0;18.0;-1.0;-1.0;-1.0;16.09;0;1;0;0;0;0
22/05/2015;-1.0;17.0;23.0;22.0;19.0;13.0;18.4;22.1;19.0;17.0;-1.0;17.0;17.0;18.0;27.0;-1.0;-1.0;-1.0;18.91;0;1;0;0;0;0
23/05/2015;-1.0;18.0;26.0;21.0;23.0;15.0;21.4;26.6;22.0;21.0;-1.0;21.0;22.0;23.0;24.0;-1.0;-1.0;-1.0;22.43;0;1;1;0;0;0
24/05/2015;-1.0;20.0;25.0;26.0;23.0;18.0;21.8;23.8;23.0;23.0;-1.0;22.0;23.0;25.0;26.0;-1.0;-1.0;-1.0;22.91;0;1;1;0;0;0
25/05/2015;-1.0;12.0;19.0;17.0;17.0;13.0;16.8;17.1;17.0;17.0;-1.0;17.0;17.0;15.0;19.0;-1.0;-1.0;-1.0;15.19;0;0;0;0;0;0
26/05/2015;-1.0;12.0;20.0;21.0;18.0;15.0;16.8;18.7;18.0;16.0;-1.0;17.0;20.0;16.0;20.0;-1.0;-1.0;-1.0;16.16;0;1;0;0;0;0
27/05/2015;-1.0;14.0;-1.0;23.0;17.0;10.0;16.1;17.2;17.0;16.0;-1.0;16.0;18.0;18.0;21.0;-1.0;-1.0;-1.0;16.58;0;1;0;0;0;0
28/05/2015;-1.0;18.0;26.0;35.0;30.0;19.0;24.5;24.9;22.0;24.0;-1.0;21.0;25.0;35.0;38.0;-1.0;-1.0;-1.0;25.94;1;1;1;0;0;0
29/05/2015;-1.0;17.0;24.0;27.0;24.0;-1.0;22.6;26.3;24.0;24.0;-1.0;24.0;22.0;27.0;32.0;-1.0;-1.0;-1.0;23.35;0;1;1;0;0;0
30/05/2015;-1.0;11.0;18.0;19.0;19.0;13.0;15.2;15.4;14.0;15.0;-1.0;14.0;16.0;17.0;23.0;-1.0;-1.0;-1.0;14.83;0;0;0;0;0;0
31/05/2015;-1.0;10.0;17.0;17.0;16.0;11.0;15.1;16.0;15.0;16.0;-1.0;14.0;16.0;17.0;18.0;-1.0;-1.0;-1.0;14.62;0;0;0;0;0;0
01/06/2015;-1.0;13.0;22.0;23.0;20.0;21.0;18.5;18.3;-1.0;19.0;-1.0;18.0;20.0;19.0;28.0;-1.0;-1.0;-1.0;17.38;0;1;0;0;0;0
02/06/2015;-1.0;28.0;21.0;30.0;21.0;20.0;-1.0;20.8;16.0;23.0;-1.0;16.0;24.0;25.0;28.0;-1.0;-1.0;-1.0;24.43;0;1;1;0;0;0
03/06/2015;-1.0;18.0;26.0;27.0;24.0;17.0;19.3;22.1;23.0;23.0;-1.0;24.0;24.0;28.0;30.0;-1.0;-1.0;-1.0;22.67;0;1;1;0;0;0
04/06/2015;-1.0;21.0;28.0;38.0;28.0;16.0;28.4;25.6;23.0;26.0;-1.0;25.0;28.0;28.0;28.0;-1.0;-1.0;-1.0;25.57;1;1;1;0;0;0
05/06/2015;-1.0;28.0;31.0;36.0;32.0;29.0;32.2;31.5;31.0;33.0;-1.0;35.0;34.0;30.0;27.0;-1.0;-1.0;-1.0;30.45;1;1;1;0;0;0
