;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077;indicateur
21/06/2012;-1.0;63.0;-1.0;51.0;-1.0;47.0;-1.0;58.0;46.0;50.0;75.0;-1.0;-1.0;-1.0;60.25
22/06/2012;-1.0;65.0;-1.0;62.0;-1.0;61.0;-1.0;67.0;64.0;62.0;57.0;-1.0;-1.0;-1.0;65.88
23/06/2012;-1.0;69.0;-1.0;66.0;-1.0;56.0;-1.0;69.0;58.0;61.0;63.0;-1.0;69.0;-1.0;68.84
24/06/2012;-1.0;71.0;-1.0;76.0;-1.0;67.0;-1.0;75.0;68.0;73.0;72.0;-1.0;77.0;-1.0;73.5
25/06/2012;-1.0;33.0;-1.0;29.0;-1.0;29.0;-1.0;29.0;31.0;31.0;38.0;-1.0;31.0;-1.0;31.0
26/06/2012;-1.0;28.0;-1.0;24.0;-1.0;22.0;-1.0;27.0;24.0;24.0;29.0;-1.0;26.0;-1.0;27.24
27/06/2012;-1.0;48.0;-1.0;39.0;-1.0;37.0;-1.0;43.0;36.0;36.0;58.0;-1.0;39.0;-1.0;44.54
28/06/2012;-1.0;77.0;-1.0;61.0;-1.0;71.0;-1.0;68.0;74.0;68.0;97.0;-1.0;68.0;-1.0;71.85
29/06/2012;-1.0;71.0;-1.0;63.0;-1.0;74.0;-1.0;72.0;78.0;74.0;87.0;-1.0;70.0;-1.0;71.31
30/06/2012;-1.0;62.0;-1.0;68.0;-1.0;65.0;-1.0;75.0;62.0;72.0;79.0;-1.0;72.0;-1.0;68.95
01/07/2012;-1.0;46.0;-1.0;38.0;-1.0;38.0;-1.0;43.0;36.0;36.0;46.0;-1.0;39.0;-1.0;43.65
02/07/2012;-1.0;43.0;-1.0;28.0;-1.0;24.0;-1.0;32.0;31.0;30.0;32.0;-1.0;33.0;-1.0;36.74
03/07/2012;-1.0;69.0;-1.0;42.0;-1.0;43.0;-1.0;47.0;43.0;38.0;71.0;-1.0;45.0;-1.0;56.03
04/07/2012;-1.0;65.0;-1.0;46.0;-1.0;39.0;-1.0;54.0;46.0;45.0;80.0;-1.0;50.0;-1.0;58.06
05/07/2012;-1.0;54.0;-1.0;40.0;-1.0;39.0;-1.0;48.0;44.0;42.0;-1.0;-1.0;46.0;-1.0;50.16
06/07/2012;-1.0;50.0;-1.0;42.0;-1.0;43.0;-1.0;47.0;48.0;44.0;-1.0;-1.0;49.0;-1.0;48.45
07/07/2012;-1.0;65.0;-1.0;61.0;-1.0;59.0;-1.0;72.0;63.0;62.0;76.0;-1.0;63.0;-1.0;67.68
08/07/2012;-1.0;57.0;-1.0;56.0;-1.0;58.0;-1.0;62.0;59.0;57.0;61.0;-1.0;60.0;-1.0;59.5
09/07/2012;-1.0;59.0;-1.0;60.0;-1.0;57.0;-1.0;63.0;51.0;53.0;67.0;-1.0;62.0;-1.0;61.02
10/07/2012;-1.0;64.0;-1.0;35.0;-1.0;26.0;-1.0;41.0;36.0;32.0;61.0;-1.0;40.0;-1.0;50.55
11/07/2012;-1.0;63.0;-1.0;55.0;-1.0;50.0;-1.0;61.0;53.0;50.0;46.0;-1.0;62.0;-1.0;61.75
12/07/2012;-1.0;56.0;-1.0;50.0;-1.0;41.0;-1.0;54.0;-1.0;43.0;36.0;-1.0;55.0;-1.0;54.8
13/07/2012;-1.0;48.0;-1.0;48.0;-1.0;45.0;-1.0;55.0;-1.0;43.0;54.0;-1.0;48.0;-1.0;50.97
14/07/2012;-1.0;67.0;-1.0;66.0;-1.0;66.0;-1.0;67.0;75.0;64.0;53.0;-1.0;65.0;-1.0;66.72
15/07/2012;-1.0;53.0;-1.0;48.0;-1.0;39.0;-1.0;50.0;52.0;45.0;29.0;-1.0;53.0;-1.0;51.54
16/07/2012;-1.0;59.0;-1.0;53.0;-1.0;41.0;-1.0;56.0;53.0;46.0;39.0;-1.0;55.0;-1.0;56.98
17/07/2012;-1.0;56.0;-1.0;50.0;-1.0;45.0;-1.0;58.0;56.0;41.0;53.0;-1.0;52.0;-1.0;56.17
18/07/2012;-1.0;56.0;-1.0;42.0;-1.0;43.0;-1.0;53.0;58.0;41.0;73.0;-1.0;44.0;-1.0;53.03
19/07/2012;-1.0;57.0;-1.0;48.0;-1.0;45.0;-1.0;56.0;56.0;39.0;69.0;-1.0;51.0;-1.0;55.62
20/07/2012;-1.0;57.0;-1.0;43.0;-1.0;38.0;-1.0;50.0;54.0;44.0;41.0;-1.0;51.0;-1.0;52.97
21/07/2012;-1.0;66.0;-1.0;58.0;-1.0;56.0;-1.0;66.0;65.0;56.0;45.0;-1.0;63.0;-1.0;65.41
22/07/2012;-1.0;80.0;-1.0;74.0;-1.0;74.0;-1.0;84.0;76.0;71.0;72.0;-1.0;79.0;-1.0;81.4
23/07/2012;-1.0;80.0;-1.0;69.0;-1.0;67.0;-1.0;79.0;76.0;67.0;74.0;-1.0;73.0;-1.0;78.46
24/07/2012;-1.0;98.0;-1.0;70.0;-1.0;75.0;-1.0;82.0;82.0;64.0;102.0;-1.0;75.0;-1.0;87.72
25/07/2012;-1.0;111.0;-1.0;80.0;-1.0;77.0;-1.0;90.0;100.0;75.0;110.0;-1.0;85.0;-1.0;98.19
26/07/2012;-1.0;117.0;-1.0;82.0;-1.0;85.0;-1.0;98.0;105.0;82.0;137.0;-1.0;94.0;-1.0;105.42
27/07/2012;-1.0;101.0;-1.0;81.0;-1.0;91.0;-1.0;92.0;111.0;94.0;115.0;-1.0;92.0;-1.0;95.87
28/07/2012;-1.0;68.0;-1.0;72.0;-1.0;61.0;-1.0;82.0;78.0;76.0;98.0;-1.0;80.0;-1.0;75.66
29/07/2012;-1.0;59.0;-1.0;58.0;-1.0;46.0;-1.0;64.0;59.0;57.0;56.0;-1.0;65.0;-1.0;61.83
30/07/2012;-1.0;69.0;-1.0;60.0;-1.0;51.0;-1.0;67.0;65.0;52.0;70.0;-1.0;64.0;-1.0;67.28
31/07/2012;-1.0;73.0;-1.0;69.0;-1.0;63.0;-1.0;76.0;70.0;60.0;85.0;-1.0;72.0;-1.0;74.02
01/08/2012;-1.0;78.0;-1.0;60.0;-1.0;59.0;-1.0;77.0;76.0;62.0;90.0;60.0;65.0;-1.0;75.59
02/08/2012;-1.0;56.0;-1.0;53.0;-1.0;50.0;-1.0;59.0;60.0;51.0;77.0;47.0;60.0;-1.0;57.71
03/08/2012;-1.0;59.0;-1.0;58.0;-1.0;54.0;-1.0;66.0;62.0;54.0;62.0;49.0;62.0;-1.0;62.25
04/08/2012;-1.0;62.0;-1.0;52.0;-1.0;50.0;-1.0;61.0;61.0;48.0;70.0;48.0;59.0;-1.0;60.93
05/08/2012;-1.0;63.0;-1.0;59.0;-1.0;56.0;-1.0;68.0;63.0;55.0;73.0;62.0;66.0;-1.0;65.39
06/08/2012;-1.0;46.0;-1.0;36.0;-1.0;33.0;-1.0;44.0;45.0;33.0;-1.0;36.0;41.0;-1.0;44.27
07/08/2012;-1.0;57.0;-1.0;42.0;-1.0;38.0;-1.0;48.0;43.0;37.0;44.0;38.0;44.0;-1.0;51.08
08/08/2012;-1.0;74.0;-1.0;54.0;-1.0;47.0;-1.0;65.0;57.0;48.0;69.0;52.0;60.0;-1.0;67.85
09/08/2012;-1.0;77.0;-1.0;58.0;-1.0;53.0;-1.0;67.0;62.0;60.0;77.0;57.0;68.0;-1.0;71.15
10/08/2012;-1.0;86.0;-1.0;70.0;-1.0;62.0;-1.0;81.0;69.0;68.0;88.0;68.0;78.0;-1.0;82.42
11/08/2012;-1.0;99.0;-1.0;81.0;-1.0;76.0;-1.0;91.0;82.0;76.0;81.0;70.0;87.0;-1.0;93.49
12/08/2012;-1.0;71.0;-1.0;52.0;-1.0;44.0;-1.0;62.0;51.0;43.0;75.0;40.0;59.0;-1.0;65.05
13/08/2012;-1.0;59.0;-1.0;42.0;-1.0;40.0;-1.0;49.0;40.0;33.0;63.0;40.0;45.0;-1.0;52.49
14/08/2012;-1.0;91.0;-1.0;51.0;-1.0;59.0;-1.0;62.0;65.0;54.0;80.0;59.0;55.0;-1.0;73.28
15/08/2012;-1.0;84.0;-1.0;80.0;-1.0;80.0;-1.0;90.0;95.0;80.0;93.0;64.0;84.0;-1.0;86.43
16/08/2012;-1.0;65.0;-1.0;57.0;-1.0;52.0;-1.0;66.0;63.0;57.0;53.0;44.0;61.0;-1.0;64.63
17/08/2012;-1.0;85.0;-1.0;58.0;-1.0;63.0;-1.0;74.0;65.0;53.0;92.0;49.0;65.0;-1.0;77.09
18/08/2012;-1.0;112.0;-1.0;73.0;-1.0;74.0;-1.0;82.0;83.0;66.0;117.0;84.0;76.0;-1.0;93.84
19/08/2012;-1.0;96.0;-1.0;88.0;-1.0;94.0;-1.0;101.0;108.0;88.0;104.0;79.0;93.0;-1.0;97.58
20/08/2012;-1.0;90.0;-1.0;70.0;-1.0;69.0;-1.0;82.0;79.0;64.0;102.0;61.0;78.0;-1.0;84.55
21/08/2012;-1.0;103.0;-1.0;69.0;-1.0;72.0;-1.0;81.0;85.0;80.0;120.0;86.0;76.0;-1.0;89.7
22/08/2012;-1.0;81.0;-1.0;64.0;-1.0;55.0;-1.0;75.0;66.0;49.0;99.0;56.0;70.0;-1.0;76.52
23/08/2012;-1.0;80.0;-1.0;67.0;-1.0;64.0;-1.0;77.0;70.0;79.0;98.0;63.0;72.0;-1.0;77.51
24/08/2012;-1.0;47.0;-1.0;38.0;-1.0;53.0;-1.0;45.0;58.0;54.0;81.0;41.0;48.0;-1.0;46.34
25/08/2012;37.0;54.0;-1.0;34.0;-1.0;38.0;-1.0;40.0;43.0;36.0;59.0;32.0;37.0;-1.0;42.96
26/08/2012;40.0;54.0;-1.0;49.0;-1.0;38.0;-1.0;50.0;46.0;45.0;34.0;39.0;50.0;-1.0;48.1
27/08/2012;46.0;70.0;-1.0;43.0;-1.0;46.0;-1.0;53.0;58.0;46.0;69.0;41.0;46.0;-1.0;55.26
28/08/2012;67.0;83.0;-1.0;46.0;-1.0;60.0;-1.0;58.0;75.0;53.0;94.0;38.0;54.0;-1.0;67.69
29/08/2012;52.0;71.0;-1.0;42.0;-1.0;44.0;-1.0;52.0;61.0;56.0;88.0;47.0;52.0;-1.0;57.67
30/08/2012;30.0;66.0;-1.0;31.0;-1.0;28.0;-1.0;40.0;36.0;34.0;-1.0;54.0;40.0;-1.0;44.7
31/08/2012;46.0;62.0;-1.0;44.0;-1.0;42.0;-1.0;52.0;53.0;49.0;-1.0;52.0;52.0;-1.0;53.12
01/09/2012;53.0;65.0;-1.0;49.0;-1.0;49.0;-1.0;57.0;53.0;50.0;-1.0;54.0;54.0;-1.0;57.81
02/09/2012;63.0;70.0;-1.0;56.0;-1.0;53.0;-1.0;64.0;58.0;59.0;-1.0;61.0;64.0;-1.0;65.37
03/09/2012;63.0;89.0;-1.0;63.0;-1.0;63.0;-1.0;72.0;64.0;65.0;-1.0;72.0;71.0;-1.0;74.16
04/09/2012;52.0;92.0;-1.0;62.0;-1.0;54.0;-1.0;75.0;62.0;68.0;-1.0;73.0;72.0;-1.0;72.77
05/09/2012;64.0;104.0;-1.0;73.0;-1.0;59.0;-1.0;87.0;73.0;80.0;-1.0;72.0;85.0;-1.0;84.79
06/09/2012;57.0;80.0;-1.0;61.0;-1.0;56.0;-1.0;69.0;64.0;65.0;75.0;-1.0;67.0;-1.0;68.44
07/09/2012;41.0;87.0;-1.0;56.0;-1.0;48.0;-1.0;64.0;63.0;63.0;75.0;-1.0;65.0;-1.0;64.03
08/09/2012;61.0;105.0;-1.0;50.0;-1.0;50.0;-1.0;67.0;65.0;53.0;94.0;61.0;57.0;-1.0;75.47
09/09/2012;89.0;97.0;-1.0;64.0;-1.0;71.0;-1.0;75.0;92.0;71.0;115.0;62.0;79.0;-1.0;86.02
10/09/2012;92.0;100.0;-1.0;63.0;-1.0;73.0;-1.0;71.0;90.0;68.0;110.0;45.0;74.0;-1.0;86.08
11/09/2012;66.0;77.0;-1.0;47.0;-1.0;53.0;-1.0;53.0;72.0;56.0;92.0;40.0;55.0;-1.0;64.23
12/09/2012;33.0;62.0;-1.0;38.0;-1.0;32.0;-1.0;46.0;44.0;38.0;29.0;37.0;44.0;-1.0;46.55
13/09/2012;46.0;59.0;-1.0;44.0;-1.0;42.0;-1.0;47.0;49.0;45.0;23.0;36.0;52.0;-1.0;50.59
14/09/2012;45.0;69.0;-1.0;45.0;-1.0;45.0;-1.0;50.0;52.0;48.0;42.0;40.0;53.0;-1.0;54.33
15/09/2012;48.0;58.0;-1.0;50.0;-1.0;39.0;-1.0;48.0;50.0;48.0;29.0;28.0;49.0;-1.0;50.98
16/09/2012;55.0;76.0;-1.0;43.0;-1.0;44.0;-1.0;53.0;60.0;42.0;-1.0;40.0;49.0;-1.0;59.94
17/09/2012;38.0;78.0;-1.0;29.0;-1.0;26.0;-1.0;33.0;60.0;31.0;-1.0;29.0;-1.0;-1.0;49.33
18/09/2012;30.0;62.0;-1.0;19.0;-1.0;22.0;-1.0;20.0;40.0;21.0;53.0;17.0;-1.0;-1.0;37.04
19/09/2012;49.0;65.0;-1.0;46.0;-1.0;43.0;-1.0;53.0;55.0;47.0;42.0;39.0;52.0;-1.0;55.14
20/09/2012;30.0;71.0;-1.0;34.0;-1.0;25.0;-1.0;42.0;37.0;35.0;42.0;27.0;39.0;-1.0;46.63
21/09/2012;64.0;74.0;-1.0;51.0;-1.0;59.0;-1.0;52.0;71.0;63.0;67.0;30.0;52.0;-1.0;62.17
22/09/2012;70.0;52.0;-1.0;50.0;-1.0;55.0;-1.0;52.0;64.0;61.0;56.0;30.0;57.0;-1.0;57.78
23/09/2012;77.0;65.0;-1.0;64.0;-1.0;63.0;-1.0;65.0;70.0;74.0;66.0;56.0;66.0;-1.0;68.68
24/09/2012;50.0;65.0;-1.0;48.0;-1.0;49.0;-1.0;53.0;60.0;55.0;58.0;48.0;50.0;-1.0;55.4
25/09/2012;66.0;82.0;-1.0;58.0;-1.0;61.0;-1.0;63.0;72.0;67.0;78.0;37.0;59.0;-1.0;69.14
26/09/2012;-1.0;71.0;-1.0;-1.0;-1.0;60.0;-1.0;60.0;70.0;68.0;50.0;47.0;59.0;-1.0;64.6
27/09/2012;-1.0;52.0;-1.0;-1.0;-1.0;32.0;-1.0;35.0;51.0;40.0;48.0;25.0;35.0;-1.0;42.37
28/09/2012;-1.0;59.0;-1.0;24.0;-1.0;19.0;-1.0;28.0;32.0;20.0;37.0;21.0;23.0;-1.0;40.41
29/09/2012;38.0;64.0;-1.0;42.0;-1.0;34.0;-1.0;45.0;39.0;37.0;51.0;28.0;45.0;-1.0;48.43
30/09/2012;27.0;51.0;-1.0;29.0;-1.0;28.0;-1.0;30.0;24.0;23.0;33.0;23.0;32.0;-1.0;35.44
01/10/2012;25.0;53.0;-1.0;22.0;-1.0;17.0;-1.0;14.0;29.0;21.0;24.0;15.0;25.0;-1.0;29.98
02/10/2012;28.0;70.0;-1.0;24.0;-1.0;26.0;-1.0;35.0;39.0;22.0;57.0;23.0;27.0;-1.0;42.49
03/10/2012;19.0;55.0;-1.0;18.0;-1.0;19.0;-1.0;20.0;32.0;18.0;51.0;15.0;17.0;-1.0;29.9
04/10/2012;18.0;60.0;-1.0;18.0;-1.0;22.0;-1.0;25.0;51.0;23.0;54.0;14.0;22.0;-1.0;33.1
05/10/2012;36.0;61.0;-1.0;21.0;-1.0;33.0;-1.0;26.0;38.0;24.0;56.0;14.0;27.0;-1.0;39.47
06/10/2012;82.0;78.0;-1.0;55.0;-1.0;70.0;-1.0;60.0;83.0;60.0;82.0;41.0;69.0;-1.0;72.67
07/10/2012;39.0;47.0;-1.0;35.0;-1.0;33.0;-1.0;41.0;40.0;33.0;40.0;25.0;37.0;-1.0;41.69
08/10/2012;11.0;18.0;-1.0;10.0;-1.0;8.0;-1.0;10.0;18.0;12.0;26.0;10.0;10.0;-1.0;12.74
09/10/2012;11.0;39.0;-1.0;5.0;-1.0;11.0;-1.0;19.0;18.0;15.0;24.0;12.0;13.0;-1.0;21.9
10/10/2012;14.0;43.0;-1.0;8.0;-1.0;2.0;-1.0;18.0;19.0;14.0;26.0;13.0;14.0;-1.0;23.8
11/10/2012;19.0;36.0;-1.0;12.0;-1.0;17.0;-1.0;14.0;23.0;15.0;27.0;13.0;13.0;-1.0;21.98
12/10/2012;23.0;59.0;-1.0;33.0;-1.0;33.0;-1.0;32.0;37.0;29.0;-1.0;28.0;32.0;-1.0;37.35
13/10/2012;23.0;59.0;-1.0;23.0;-1.0;26.0;-1.0;24.0;28.0;17.0;-1.0;22.0;22.0;-1.0;33.92
14/10/2012;47.0;66.0;-1.0;42.0;-1.0;43.0;-1.0;44.0;48.0;44.0;-1.0;32.0;42.0;-1.0;51.23
15/10/2012;31.0;65.0;-1.0;33.0;-1.0;33.0;-1.0;40.0;45.0;34.0;-1.0;31.0;37.0;-1.0;44.4
16/10/2012;18.0;44.0;-1.0;14.0;-1.0;22.0;-1.0;16.0;25.0;13.0;-1.0;9.0;13.0;-1.0;24.65
17/10/2012;71.0;82.0;-1.0;71.0;-1.0;74.0;-1.0;76.0;74.0;76.0;-1.0;-1.0;66.0;-1.0;75.39
18/10/2012;72.0;99.0;-1.0;72.0;-1.0;80.0;-1.0;76.0;74.0;77.0;-1.0;69.0;68.0;-1.0;80.92
19/10/2012;64.0;91.0;-1.0;60.0;-1.0;69.0;-1.0;66.0;58.0;67.0;-1.0;58.0;62.0;-1.0;72.41
20/10/2012;41.0;64.0;-1.0;31.0;-1.0;51.0;-1.0;33.0;43.0;30.0;-1.0;20.0;32.0;-1.0;44.49
21/10/2012;28.0;53.0;-1.0;10.0;-1.0;26.0;-1.0;13.0;34.0;18.0;-1.0;9.0;14.0;-1.0;29.53
22/10/2012;11.0;53.0;-1.0;6.0;-1.0;12.0;-1.0;14.0;16.0;10.0;-1.0;9.0;8.0;-1.0;24.11
23/10/2012;13.0;46.0;-1.0;11.0;-1.0;16.0;-1.0;16.0;13.0;13.0;-1.0;5.0;14.0;-1.0;23.77
24/10/2012;19.0;38.0;-1.0;20.0;-1.0;23.0;-1.0;17.0;16.0;17.0;-1.0;9.0;18.0;-1.0;23.93
25/10/2012;14.0;35.0;-1.0;11.0;-1.0;11.0;-1.0;12.0;33.0;8.0;-1.0;8.0;7.0;-1.0;19.04
26/10/2012;5.0;39.0;-1.0;3.0;-1.0;4.0;-1.0;4.0;9.0;2.0;-1.0;4.0;4.0;-1.0;14.72
27/10/2012;28.0;42.0;-1.0;27.0;-1.0;27.0;-1.0;30.0;31.0;29.0;-1.0;26.0;27.0;-1.0;32.68
28/10/2012;48.0;62.0;-1.0;50.0;-1.0;51.0;-1.0;53.0;51.0;49.0;-1.0;43.0;51.0;-1.0;53.93
29/10/2012;27.0;63.0;-1.0;28.0;-1.0;30.0;-1.0;36.0;37.0;31.0;-1.0;19.0;33.0;-1.0;40.96
30/10/2012;12.0;56.0;-1.0;9.0;-1.0;14.0;-1.0;11.0;22.0;10.0;-1.0;6.0;8.0;-1.0;24.44
31/10/2012;1.0;55.0;-1.0;2.0;-1.0;5.0;-1.0;3.0;5.0;1.0;-1.0;0.0;2.0;-1.0;17.85
01/11/2012;31.0;71.0;-1.0;26.0;-1.0;28.0;-1.0;30.0;39.0;30.0;-1.0;22.0;23.0;-1.0;41.88
02/11/2012;53.0;78.0;-1.0;47.0;-1.0;52.0;-1.0;55.0;61.0;53.0;-1.0;31.0;43.0;-1.0;60.08
03/11/2012;61.0;77.0;-1.0;61.0;-1.0;60.0;-1.0;64.0;66.0;65.0;-1.0;42.0;54.0;-1.0;66.03
04/11/2012;53.0;66.0;-1.0;48.0;-1.0;50.0;-1.0;52.0;59.0;55.0;-1.0;31.0;45.0;-1.0;55.8
05/11/2012;16.0;57.0;-1.0;17.0;-1.0;18.0;-1.0;30.0;29.0;21.0;-1.0;15.0;17.0;-1.0;32.55
06/11/2012;14.0;44.0;-1.0;12.0;-1.0;20.0;-1.0;21.0;29.0;20.0;-1.0;17.0;17.0;-1.0;25.36
07/11/2012;13.0;51.0;-1.0;19.0;-1.0;19.0;-1.0;26.0;24.0;16.0;-1.0;10.0;18.0;-1.0;28.71
08/11/2012;20.0;39.0;-1.0;8.0;-1.0;24.0;-1.0;11.0;34.0;5.0;-1.0;1.0;7.0;-1.0;21.66
09/11/2012;34.0;37.0;-1.0;20.0;-1.0;26.0;-1.0;19.0;40.0;26.0;-1.0;2.0;20.0;-1.0;28.97
10/11/2012;26.0;50.0;-1.0;19.0;-1.0;36.0;-1.0;21.0;32.0;18.0;-1.0;8.0;17.0;-1.0;30.74
11/11/2012;32.0;53.0;-1.0;25.0;-1.0;25.0;-1.0;32.0;43.0;27.0;-1.0;16.0;32.0;-1.0;38.15
12/11/2012;33.0;52.0;-1.0;33.0;-1.0;29.0;-1.0;39.0;44.0;37.0;-1.0;20.0;34.0;-1.0;40.54
13/11/2012;27.0;43.0;-1.0;27.0;-1.0;33.0;-1.0;34.0;41.0;33.0;-1.0;30.0;33.0;-1.0;34.46
14/11/2012;12.0;24.0;-1.0;4.0;-1.0;9.0;-1.0;6.0;13.0;8.0;-1.0;3.0;5.0;-1.0;13.07
15/11/2012;2.0;29.0;-1.0;2.0;-1.0;5.0;-1.0;3.0;3.0;2.0;-1.0;2.0;1.0;-1.0;10.26
16/11/2012;2.0;14.0;-1.0;1.0;-1.0;4.0;-1.0;2.0;10.0;1.0;-1.0;1.0;1.0;-1.0;5.5
17/11/2012;34.0;50.0;-1.0;18.0;-1.0;32.0;-1.0;21.0;48.0;24.0;-1.0;11.0;17.0;-1.0;33.21
18/11/2012;19.0;32.0;-1.0;18.0;-1.0;23.0;-1.0;22.0;30.0;16.0;-1.0;7.0;17.0;-1.0;23.56
19/11/2012;4.0;37.0;-1.0;3.0;-1.0;2.0;-1.0;4.0;9.0;2.0;-1.0;1.0;2.0;-1.0;13.65
20/11/2012;2.0;25.0;-1.0;2.0;-1.0;0.0;-1.0;3.0;4.0;2.0;-1.0;0.0;3.0;-1.0;9.27
21/11/2012;1.0;46.0;-1.0;1.0;-1.0;1.0;-1.0;3.0;3.0;1.0;-1.0;0.0;2.0;-1.0;15.15
22/11/2012;13.0;50.0;-1.0;13.0;-1.0;13.0;-1.0;18.0;21.0;13.0;-1.0;8.0;15.0;-1.0;25.69
23/11/2012;25.0;33.0;-1.0;8.0;-1.0;20.0;-1.0;14.0;27.0;16.0;-1.0;7.0;8.0;-1.0;22.4
24/11/2012;65.0;68.0;-1.0;61.0;-1.0;67.0;-1.0;64.0;65.0;62.0;-1.0;30.0;61.0;-1.0;65.08
25/11/2012;65.0;60.0;-1.0;48.0;-1.0;57.0;-1.0;51.0;67.0;57.0;-1.0;26.0;48.0;-1.0;57.56
26/11/2012;44.0;64.0;-1.0;53.0;-1.0;58.0;-1.0;60.0;60.0;54.0;-1.0;16.0;52.0;-1.0;55.49
27/11/2012;33.0;48.0;-1.0;17.0;-1.0;25.0;-1.0;22.0;39.0;23.0;-1.0;15.0;23.0;-1.0;33.11
28/11/2012;36.0;55.0;-1.0;33.0;-1.0;35.0;-1.0;39.0;39.0;33.0;-1.0;30.0;35.0;-1.0;42.42
29/11/2012;29.0;47.0;-1.0;24.0;-1.0;30.0;-1.0;31.0;34.0;27.0;-1.0;26.0;29.0;-1.0;34.91
30/11/2012;25.0;48.0;-1.0;22.0;-1.0;26.0;-1.0;28.0;28.0;23.0;-1.0;23.0;25.0;-1.0;32.71
01/12/2012;16.0;44.0;-1.0;18.0;-1.0;18.0;-1.0;23.0;17.0;16.0;-1.0;15.0;20.0;-1.0;26.79
02/12/2012;6.0;55.0;-1.0;4.0;-1.0;9.0;-1.0;8.0;9.0;4.0;-1.0;2.0;6.0;-1.0;21.16
03/12/2012;17.0;49.0;-1.0;5.0;-1.0;9.0;-1.0;6.0;22.0;10.0;-1.0;2.0;6.0;-1.0;22.14
04/12/2012;21.0;74.0;-1.0;23.0;-1.0;38.0;-1.0;27.0;45.0;27.0;-1.0;31.0;22.0;-1.0;38.83
05/12/2012;20.0;62.0;-1.0;24.0;-1.0;29.0;-1.0;31.0;43.0;20.0;-1.0;27.0;22.0;-1.0;36.09
06/12/2012;22.0;56.0;-1.0;26.0;-1.0;32.0;-1.0;28.0;34.0;27.0;-1.0;24.0;29.0;-1.0;34.62
07/12/2012;21.0;59.0;-1.0;11.0;-1.0;24.0;-1.0;15.0;30.0;14.0;-1.0;9.0;11.0;-1.0;29.54
08/12/2012;38.0;62.0;-1.0;39.0;-1.0;41.0;-1.0;46.0;45.0;37.0;-1.0;34.0;41.0;-1.0;47.8
09/12/2012;27.0;55.0;-1.0;30.0;-1.0;30.0;-1.0;30.0;33.0;29.0;-1.0;22.0;30.0;-1.0;36.53
10/12/2012;13.0;61.0;-1.0;17.0;-1.0;23.0;-1.0;21.0;28.0;19.0;-1.0;20.0;20.0;-1.0;30.43
11/12/2012;24.0;52.0;-1.0;26.0;-1.0;31.0;-1.0;35.0;35.0;27.0;-1.0;24.0;29.0;-1.0;36.12
12/12/2012;7.0;-1.0;-1.0;10.0;-1.0;16.0;-1.0;14.0;16.0;8.0;-1.0;6.0;12.0;-1.0;10.66
13/12/2012;22.0;61.0;-1.0;20.0;-1.0;49.0;-1.0;24.0;37.0;20.0;-1.0;13.0;17.0;-1.0;33.78
14/12/2012;54.0;57.0;-1.0;47.0;-1.0;57.0;-1.0;53.0;53.0;53.0;-1.0;31.0;39.0;-1.0;53.16
15/12/2012;53.0;73.0;-1.0;43.0;-1.0;54.0;-1.0;56.0;60.0;51.0;-1.0;32.0;33.0;-1.0;57.99
16/12/2012;54.0;78.0;-1.0;36.0;-1.0;50.0;-1.0;47.0;62.0;46.0;-1.0;38.0;32.0;-1.0;56.96
17/12/2012;14.0;68.0;-1.0;11.0;-1.0;13.0;-1.0;21.0;34.0;10.0;-1.0;23.0;7.0;-1.0;31.62
18/12/2012;11.0;64.0;-1.0;14.0;-1.0;22.0;-1.0;20.0;-1.0;14.0;-1.0;12.0;13.0;-1.0;29.75
19/12/2012;2.0;-1.0;-1.0;3.0;-1.0;2.0;-1.0;5.0;-1.0;1.0;-1.0;1.0;1.0;-1.0;3.15
20/12/2012;20.0;-1.0;-1.0;8.0;-1.0;29.0;-1.0;11.0;37.0;7.0;-1.0;0.0;4.0;-1.0;14.03
21/12/2012;5.0;53.0;-1.0;4.0;-1.0;3.0;-1.0;6.0;23.0;6.0;-1.0;0.0;3.0;-1.0;19.54
22/12/2012;16.0;42.0;-1.0;14.0;-1.0;23.0;-1.0;21.0;29.0;8.0;-1.0;8.0;13.0;-1.0;24.93
23/12/2012;11.0;47.0;-1.0;6.0;-1.0;8.0;-1.0;8.0;29.0;4.0;-1.0;4.0;5.0;-1.0;20.27
24/12/2012;39.0;53.0;-1.0;29.0;-1.0;39.0;-1.0;30.0;57.0;31.0;-1.0;17.0;21.0;-1.0;38.8
25/12/2012;63.0;64.0;-1.0;53.0;-1.0;62.0;-1.0;59.0;81.0;62.0;-1.0;42.0;42.0;-1.0;60.2
26/12/2012;26.0;58.0;-1.0;24.0;-1.0;30.0;-1.0;31.0;47.0;18.0;-1.0;30.0;12.0;-1.0;35.84
27/12/2012;46.0;61.0;-1.0;38.0;-1.0;47.0;-1.0;42.0;67.0;46.0;-1.0;43.0;30.0;-1.0;47.9
28/12/2012;15.0;49.0;-1.0;19.0;-1.0;27.0;-1.0;24.0;38.0;16.0;-1.0;17.0;19.0;-1.0;28.27
29/12/2012;41.0;57.0;-1.0;36.0;-1.0;40.0;-1.0;42.0;60.0;36.0;-1.0;24.0;29.0;-1.0;44.96
30/12/2012;37.0;62.0;-1.0;33.0;-1.0;40.0;-1.0;40.0;64.0;26.0;-1.0;26.0;30.0;-1.0;44.69
